episode,rolling60_mean,rolling60_min,rolling60_max,rolling300_mean,rolling300_min,rolling300_max,rolling1000_mean,rolling1000_min,rolling1000_max
5210,37.76229786,37.48810867,38.07711251,37.76638283,37.33996289,38.17218511,37.76928733,37.09487106,38.32221055
5211,37.76968047,37.53715243,38.07711251,37.76688039,37.33996289,38.17218511,37.76943666,37.09487106,38.32221055
5212,37.76724046,37.53715243,38.07711251,37.76670824,37.33996289,38.17218511,37.76938482,37.09487106,38.32221055
5213,37.76563557,37.53715243,38.07711251,37.76687753,37.33996289,38.17218511,37.76924064,37.09487106,38.32221055
5214,37.76564411,37.53715243,38.07711251,37.76573745,37.33996289,38.17218511,37.76909347,37.09487106,38.32221055
5215,37.76400324,37.53715243,38.07711251,37.76507123,37.33996289,38.17218511,37.76904349,37.09487106,38.32221055
5216,37.76557514,37.53715243,38.07711251,37.76504921,37.33996289,38.17218511,37.76908822,37.09487106,38.32221055
5217,37.76224813,37.53715243,38.07711251,37.76487241,37.33996289,38.17218511,37.76864237,37.09487106,38.32221055
5218,37.76712060,37.53715243,38.07711251,37.76519950,37.33996289,38.17218511,37.76873938,37.09487106,38.32221055
5219,37.76633211,37.53715243,38.07711251,37.76503989,37.33996289,38.17218511,37.76854442,37.09487106,38.32221055
5220,37.76874304,37.53715243,38.07711251,37.76520260,37.33996289,38.17218511,37.76839734,37.09487106,38.32221055
5221,37.76788901,37.53715243,38.07711251,37.76437360,37.33996289,38.17218511,37.76844477,37.09487106,38.32221055
5222,37.77036214,37.53715243,38.07711251,37.76488191,37.33996289,38.17218511,37.76864222,37.09487106,38.32221055
5223,37.75973978,37.43977111,38.07631981,37.76358232,37.33996289,38.17218511,37.76844546,37.09487106,38.32221055
5224,37.75890741,37.43977111,38.07631981,37.76343170,37.33996289,38.17218511,37.76800880,37.09487106,38.32221055
5225,37.75067235,37.38676028,38.07631981,37.76244760,37.33996289,38.17218511,37.76766213,37.09487106,38.32221055
5226,37.74741192,37.38676028,38.07631981,37.76178247,37.33996289,38.17218511,37.76751507,37.09487106,38.32221055
5227,37.74900968,37.38676028,38.07631981,37.76177820,37.33996289,38.17218511,37.76771232,37.09487106,38.32221055
5228,37.74654888,37.38676028,38.07631981,37.76112234,37.33996289,38.17218511,37.76780879,37.09487106,38.32221055
5229,37.74571337,37.38676028,38.07631981,37.76095735,37.33996289,38.17218511,37.76795418,37.09487106,38.32221055
5230,37.74078291,37.38676028,38.07631981,37.76030774,37.33996289,38.17218511,37.76785799,37.09487106,38.32221055
5231,37.73915949,37.38676028,38.07631981,37.75982287,37.33996289,38.17218511,37.76781123,37.09487106,38.32221055
5232,37.74242706,37.38676028,38.07631981,37.75884610,37.33996289,38.17218511,37.76771252,37.09487106,38.32221055
5233,37.73996425,37.38676028,38.07631981,37.75788493,37.33996289,38.17218511,37.76751359,37.09487106,38.32221055
5234,37.74562563,37.38676028,38.07631981,37.75887131,37.33996289,38.17218511,37.76761052,37.09487106,38.32221055
5235,37.74563726,37.38676028,38.07631981,37.75838730,37.33996289,38.17218511,37.76775883,37.09487106,38.32221055
5236,37.74725175,37.38676028,38.07631981,37.75822809,37.33996289,38.17218511,37.76800333,37.09487106,38.32221055
5237,37.74804779,37.38676028,38.07631981,37.75824300,37.33996289,38.17218511,37.76790348,37.09487106,38.32221055
5238,37.74803183,37.38676028,38.07631981,37.75889070,37.33996289,38.17218511,37.76785356,37.09487106,38.32221055
5239,37.74804778,37.38676028,38.07631981,37.75791022,37.33996289,38.17218511,37.76761018,37.09487106,38.32221055
5240,37.74959383,37.38676028,38.07631981,37.75806022,37.33996289,38.17218511,37.76789793,37.09487106,38.32221055
5241,37.75038593,37.38676028,38.07631981,37.75823338,37.33996289,38.17218511,37.76794811,37.09487106,38.32221055
5242,37.75527877,37.38676028,38.07631981,37.75936406,37.33996289,38.17218511,37.76843775,37.09487106,38.32221055
5243,37.75702313,37.38676028,38.07631981,37.75903599,37.33996289,38.17218511,37.76834231,37.09487106,38.32221055
5244,37.75613621,37.38676028,38.07631981,37.75870330,37.33996289,38.17218511,37.76824362,37.09487106,38.32221055
5245,37.75787244,37.38676028,38.07631981,37.75952147,37.33996289,38.17218511,37.76839051,37.09487106,38.32221055
5246,37.75459350,37.38676028,38.07631981,37.75984290,37.33996289,38.17218511,37.76833851,37.09487106,38.32221055
5247,37.75869011,37.38676028,38.07631981,37.76049293,37.33996289,38.17218511,37.76863330,37.09487106,38.32221055
5248,37.75786256,37.38676028,38.07631981,37.76049512,37.33996289,38.17218511,37.76858383,37.09487106,38.32221055
5249,37.75624808,37.38676028,38.07631981,37.76049162,37.33996289,38.17218511,37.76858229,37.09487106,38.32221055
5250,37.75212463,37.38676028,38.07631981,37.75982821,37.33996289,38.17218511,37.76838561,37.09487106,38.32221055
5251,37.74967532,37.38676028,38.07123740,37.76031637,37.33996289,38.17218511,37.76877798,37.09487106,38.32221055
5252,37.74556185,37.38676028,38.07123740,37.75981337,37.33996289,38.17218511,37.76848452,37.09487106,38.32221055
5253,37.74392688,37.38676028,38.07123740,37.75998303,37.33996289,38.17218511,37.76858441,37.09487106,38.32221055
5254,37.74473574,37.38676028,38.07123740,37.76095793,37.33996289,38.17218511,37.76873318,37.09487106,38.32221055
5255,37.74384244,37.38676028,38.07123740,37.76110136,37.33996289,38.17218511,37.76882726,37.09487106,38.32221055
5256,37.74308304,37.38676028,38.07123740,37.76174756,37.33996289,38.17218511,37.76872868,37.09487106,38.32221055
5257,37.73654170,37.38676028,38.07123740,37.75978560,37.33996289,38.17218511,37.76828839,37.09487106,38.32221055
5258,37.73410873,37.38676028,38.07123740,37.75928739,37.33996289,38.17218511,37.76804195,37.09487106,38.32221055
5259,37.73820506,37.38676028,38.07123740,37.76026998,37.33996289,38.17218511,37.76808971,37.09487106,38.32221055
5260,37.74224359,37.38676028,38.07123740,37.76042605,37.33996289,38.17218511,37.76809322,37.09487106,38.32221055
5261,37.74634121,37.38676028,38.07123740,37.76060942,37.33996289,38.17218511,37.76804447,37.09487106,38.32221055
5262,37.74068925,37.38676028,38.02512629,37.75995026,37.33996289,38.17218511,37.76809240,37.09487106,38.32221055
5263,37.74803181,37.38676028,38.02512629,37.76141085,37.33996289,38.17218511,37.76819093,37.09487106,38.32221055
5264,37.74802426,37.38676028,38.02512629,37.76124594,37.33996289,38.17218511,37.76853238,37.09487106,38.32221055
5265,37.74803424,37.38676028,38.02512629,37.76156378,37.33996289,38.17218511,37.76862865,37.09487106,38.32221055
5266,37.74726572,37.38676028,38.02512629,37.76139306,37.33996289,38.17218511,37.76858365,37.09487106,38.32221055
5267,37.74482122,37.38676028,38.02512629,37.76139695,37.33996289,38.17218511,37.76897636,37.09487106,38.32221055
5268,37.74809918,37.38676028,38.02512629,37.76172136,37.33996289,38.17218511,37.76892617,37.09487106,38.32221055
5269,37.74724001,37.38676028,38.02512629,37.76221726,37.33996289,38.17218511,37.76892681,37.09487106,38.32221055
5270,37.74564559,37.38676028,38.02512629,37.76254811,37.33996289,38.17218511,37.76897871,37.09487106,38.32221055
5271,37.74070681,37.38676028,38.02512629,37.76189671,37.33996289,38.17218511,37.76903130,37.09487106,38.32221055
5272,37.74321345,37.38676028,38.02512629,37.76303866,37.33996289,38.17218511,37.76893452,37.09487106,38.32221055
5273,37.74566619,37.38676028,38.02512629,37.76337342,37.33996289,38.17218511,37.76942600,37.09487106,38.32221055
5274,37.74892563,37.38676028,38.02512629,37.76303328,37.33996289,38.17218511,37.76967109,37.09487106,38.32221055
5275,37.75222308,37.38676028,38.02512629,37.76350731,37.33996289,38.17218511,37.76986624,37.09487106,38.32221055
5276,37.75065118,37.38676028,38.02512629,37.76366920,37.33996289,38.17218511,37.76986508,37.09487106,38.32221055
5277,37.75075441,37.38676028,38.02512629,37.76384353,37.33996289,38.17218511,37.76981758,37.09487106,38.32221055
5278,37.74750505,37.38676028,38.02512629,37.76483164,37.38676028,38.17218511,37.76957297,37.09487106,38.32221055
5279,37.74752443,37.38676028,38.02512629,37.76499691,37.38676028,38.17218511,37.76947721,37.09487106,38.32221055
5280,37.74591324,37.38676028,38.02512629,37.76499879,37.38676028,38.17218511,37.76942921,37.09487106,38.32221055
5281,37.74917879,37.38676028,38.02512629,37.76597129,37.38676028,38.17218511,37.76947822,37.09487106,38.32221055
5282,37.74914832,37.38676028,38.02512629,37.76678121,37.38676028,38.17218511,37.76972407,37.09487106,38.32221055
5283,37.75727025,37.38676028,38.02512629,37.76709506,37.38676028,38.17218511,37.76996631,37.09487106,38.32221055
5284,37.75977096,37.38676028,38.02512629,37.76759419,37.38676028,38.17218511,37.77006786,37.09487106,38.32221055
5285,37.76717905,37.39029829,38.02512629,37.76808231,37.38676028,38.17218511,37.77016762,37.09487106,38.32221055
5286,37.76964815,37.39029829,38.02512629,37.76807955,37.38676028,38.17218511,37.76997095,37.09487106,38.32221055
5287,37.77372556,37.39029829,38.02512629,37.76873518,37.38676028,38.17218511,37.77016769,37.09487106,38.32221055
5288,37.77531195,37.39029829,38.02512629,37.76904854,37.38676028,38.17218511,37.77031304,37.09487106,38.32221055
5289,37.77449495,37.39029829,38.02512629,37.76856975,37.38676028,38.17218511,37.77016538,37.09487106,38.32221055
5290,37.77931896,37.39029829,38.02512629,37.76822956,37.38676028,38.17218511,37.77035921,37.09487106,38.32221055
5291,37.78501774,37.39029829,38.02512629,37.76855443,37.38676028,38.17218511,37.77060359,37.09487106,38.32221055
5292,37.78828571,37.39029829,38.02512629,37.76871196,37.38676028,38.17218511,37.77070155,37.09487106,38.32221055
5293,37.79234160,37.39029829,38.02512629,37.76904246,37.38676028,38.17218511,37.77099376,37.09487106,38.32221055
5294,37.79076244,37.39029829,38.02512629,37.76936175,37.38676028,38.17218511,37.77109332,37.09487106,38.32221055
5295,37.79076001,37.39029829,38.02512629,37.76854631,37.38676028,38.17218511,37.77104586,37.09487106,38.32221055
5296,37.78991452,37.39029829,38.02512629,37.76789052,37.38676028,38.17218511,37.77113969,37.09487106,38.32221055
5297,37.78983694,37.39029829,38.02512629,37.76771161,37.38676028,38.17218511,37.77113435,37.09487106,38.32221055
5298,37.78985546,37.39029829,38.02512629,37.76755260,37.38676028,38.17218511,37.77138188,37.09487106,38.32221055
5299,37.78905062,37.39029829,38.02512629,37.76690298,37.38676028,38.17218511,37.77108895,37.09487106,38.32221055
5300,37.78667594,37.39029829,38.02512629,37.76675269,37.38676028,38.17218511,37.77084843,37.09487106,38.32221055
5301,37.78256072,37.39029829,38.02512629,37.76544351,37.38676028,38.17218511,37.77055240,37.09487106,38.32221055
5302,37.77687125,37.39029829,37.98030259,37.76526757,37.38676028,38.17218511,37.77040600,37.09487106,38.32221055
5303,37.77921185,37.39029829,37.98030259,37.76526358,37.38676028,38.17218511,37.76996020,37.09487106,38.32221055
5304,37.78007625,37.39029829,37.98030259,37.76591705,37.38676028,38.17218511,37.76976421,37.09487106,38.32221055
5305,37.77762036,37.39029829,37.98030259,37.76542705,37.38676028,38.17218511,37.76956712,37.09487106,38.32221055
5306,37.78168429,37.39029829,37.98030259,37.76542065,37.38676028,38.17218511,37.76971759,37.09487106,38.32221055
5307,37.77675199,37.39029829,37.98030259,37.76509366,37.38676028,38.17218511,37.76932538,37.09487106,38.32221055
5308,37.77910649,37.39029829,37.98030259,37.76539792,37.38676028,38.17218511,37.76936867,37.09487106,38.32221055
5309,37.78159363,37.39029829,37.98030259,37.76556134,37.38676028,38.17218511,37.76946731,37.09487106,38.32221055
5310,37.78324553,37.39029829,37.98030259,37.76572079,37.38676028,38.17218511,37.76882868,37.09487106,38.17510950
5311,37.78243699,37.39029829,37.98030259,37.76653559,37.38676028,38.17218511,37.76907197,37.09487106,38.17510950
5312,37.78324301,37.39029829,37.98030259,37.76587424,37.38676028,38.17218511,37.76916770,37.09487106,38.17510950
5313,37.77994371,37.39029829,37.98030259,37.76520933,37.38676028,38.17218511,37.76916641,37.09487106,38.17510950
5314,37.77742672,37.39029829,37.98030259,37.76503472,37.38676028,38.17218511,37.76911350,37.09487106,38.17510950
5315,37.77824372,37.39029829,37.98030259,37.76550343,37.38676028,38.17218511,37.76905980,37.09487106,38.17510950
5316,37.77744709,37.39029829,37.98030259,37.76535562,37.38676028,38.17218511,37.76901129,37.09487106,38.17510950
5317,37.78234564,37.53651751,37.98030259,37.76502882,37.38676028,38.17218511,37.76900952,37.09487106,38.17510950
5318,37.78644196,37.58503678,37.98030259,37.76454029,37.38676028,38.17218511,37.76896166,37.09487106,38.17510950
5319,37.78402289,37.58503678,37.98030259,37.76374527,37.38676028,38.17218511,37.76915868,37.09487106,38.17510950
5320,37.78562838,37.58503678,37.98030259,37.76406837,37.38676028,38.17218511,37.76940082,37.09487106,38.17510950
5321,37.78150198,37.58503678,37.97830475,37.76374137,37.38676028,38.17218511,37.76944871,37.09487106,38.17510950
5322,37.78069430,37.58503678,37.97830475,37.76357048,37.38676028,38.17218511,37.76935068,37.09487106,38.17510950
5323,37.77494626,37.58503678,37.97787569,37.76242087,37.38676028,38.17218511,37.76915334,37.09487106,38.17510950
5324,37.77088881,37.58503678,37.97775230,37.76209958,37.38676028,38.17218511,37.76930382,37.09487106,38.17510950
5325,37.77091408,37.58503678,37.97775230,37.76144917,37.38676028,38.17218511,37.76915822,37.09487106,38.17510950
5326,37.76764611,37.53604132,37.97775230,37.76030523,37.38676028,38.17218511,37.76861840,37.09487106,38.17510950
5327,37.76836868,37.53604132,37.97775230,37.76094694,37.38676028,38.17218511,37.76870888,37.09487106,38.17510950
5328,37.76676351,37.53604132,37.97775230,37.76045709,37.38676028,38.17218511,37.76856349,37.09487106,38.17510950
5329,37.76596513,37.53604132,37.97775230,37.76029520,37.38676028,38.17218511,37.76842268,37.09487106,38.17510950
5330,37.76514716,37.53604132,37.97775230,37.76077747,37.38676028,38.17218511,37.76822663,37.09487106,38.17510950
5331,37.76756700,37.53604132,37.97775230,37.76043906,37.38676028,38.17218511,37.76822482,37.09487106,38.17510950
5332,37.76427875,37.53604132,37.97775230,37.75929713,37.38676028,38.17218511,37.76827272,37.09487106,38.17510950
5333,37.76431563,37.53604132,37.97775230,37.75995816,37.38676028,38.17218511,37.76827563,37.09487106,38.17510950
5334,37.76352741,37.53604132,37.97775230,37.75995851,37.38676028,38.17218511,37.76837489,37.09487106,38.17510950
5335,37.76435196,37.53604132,37.97775230,37.75995485,37.38676028,38.17218511,37.76837378,37.09487106,38.17510950
5336,37.76435196,37.53604132,37.97775230,37.75979165,37.38676028,38.17218511,37.76817548,37.09487106,38.17510950
5337,37.76676671,37.53604132,37.97775230,37.75995074,37.38676028,38.17218511,37.76812630,37.09487106,38.17510950
5338,37.77083172,37.53604132,37.97775230,37.75994597,37.38676028,38.17218511,37.76827211,37.09487106,38.17510950
5339,37.76912193,37.53604132,37.97775230,37.75928041,37.38676028,38.17218511,37.76831877,37.09487106,38.17510950
5340,37.76751403,37.53604132,37.97775230,37.75830911,37.38676028,38.17218511,37.76802692,37.09487106,38.17510950
5341,37.76745702,37.53604132,37.97775230,37.75829771,37.38676028,38.17218511,37.76812098,37.09487106,38.17510950
5342,37.76421589,37.53604132,37.97775230,37.75846864,37.38676028,38.17218511,37.76812265,37.09487106,38.17510950
5343,37.75935174,37.53604132,37.97775230,37.75846306,37.38676028,38.17218511,37.76812387,37.09487106,38.17510950
5344,37.75604473,37.53604132,37.97775230,37.75782068,37.38676028,38.17218511,37.76783089,37.09487106,38.17510950
5345,37.75443139,37.53604132,37.97775230,37.75716910,37.38676028,38.17218511,37.76793015,37.09487106,38.17510950
5346,37.75199089,37.53604132,37.97775230,37.75618785,37.38676028,38.17218511,37.76778305,37.09487106,38.17510950
5347,37.75043270,37.53604132,37.97775230,37.75572840,37.38676028,38.17218511,37.76779227,37.09487106,38.17510950
5348,37.74885163,37.53604132,37.97775230,37.75588334,37.38676028,38.17218511,37.76774421,37.09487106,38.17510950
5349,37.75378209,37.53604132,38.02794731,37.75637709,37.38676028,38.17218511,37.76794068,37.09487106,38.17510950
5350,37.74734504,37.48893631,38.02794731,37.75572987,37.38676028,38.17218511,37.76760347,37.09487106,38.17510950
5351,37.74728011,37.48893631,38.02794731,37.75635407,37.38676028,38.17218511,37.76779619,37.09487106,38.17510950
5352,37.74808896,37.48893631,38.02794731,37.75750356,37.38676028,38.17218511,37.76794091,37.09487106,38.17510950
5353,37.74809139,37.48893631,38.02794731,37.75815545,37.38676028,38.17218511,37.76837864,37.09487106,38.17510950
5354,37.74717110,37.48893631,38.02794731,37.75797645,37.38676028,38.17218511,37.76832672,37.09487106,38.17510950
5355,37.74800904,37.48893631,38.02794731,37.75830696,37.38676028,38.17218511,37.76818248,37.09487106,38.17510950
5356,37.74802755,37.48893631,38.02794731,37.75895869,37.38676028,38.17218511,37.76808221,37.09487106,38.17510950
5357,37.74893210,37.48893631,38.02794731,37.75912373,37.38676028,38.17218511,37.76837738,37.09487106,38.17510950
5358,37.74812128,37.48893631,38.02794731,37.75863716,37.38676028,38.17218511,37.76862578,37.09487106,38.17510950
5359,37.74812332,37.48893631,38.02794731,37.75864354,37.38676028,38.17218511,37.76838193,37.09487106,38.17510950
5360,37.74814349,37.48893631,38.02794731,37.75864744,37.38676028,38.17218511,37.76853081,37.09487106,38.17510950
5361,37.75306133,37.48893631,38.02794731,37.75913922,37.38676028,38.17218511,37.76878199,37.09487106,38.17510950
5362,37.75387832,37.48893631,38.02794731,37.75946451,37.38676028,38.17218511,37.76868461,37.09487106,38.17510950
5363,37.75320712,37.48893631,38.02794731,37.75997045,37.38676028,38.17218511,37.76854001,37.09487106,38.17510950
5364,37.75486195,37.48893631,38.02794731,37.76013646,37.38676028,38.17218511,37.76849244,37.09487106,38.17510950
5365,37.75730197,37.48893631,38.02794731,37.76078636,37.38676028,38.17218511,37.76863665,37.09487106,38.17510950
5366,37.75649406,37.48893631,38.02794731,37.76045717,37.38676028,38.17218511,37.76858523,37.09487106,38.17510950
5367,37.75811051,37.48893631,38.02794731,37.75898658,37.38676028,38.12371263,37.76868438,37.09487106,38.17510950
5368,37.75576559,37.48893631,38.02794731,37.75817540,37.38676028,38.12371263,37.76853604,37.09487106,38.17510950
5369,37.75330452,37.48893631,38.02794731,37.75784886,37.38676028,38.12371263,37.76819573,37.09487106,38.17510950
5370,37.75411358,37.48893631,38.02794731,37.75816774,37.38676028,38.12371263,37.76834221,37.09487106,38.17510950
5371,37.75245176,37.48893631,38.02794731,37.75816404,37.38676028,38.12371263,37.76844014,37.09487106,38.17510950
5372,37.75327972,37.48893631,38.02794731,37.75832914,37.38676028,38.12371263,37.76824301,37.09487106,38.17510950
5373,37.75738321,37.48893631,38.02794731,37.75848892,37.38676028,38.12371263,37.76834148,37.09487106,38.17510950
5374,37.75907322,37.48893631,38.02794731,37.75881213,37.38676028,38.12371263,37.76843841,37.09487106,38.17510950
5375,37.75833419,37.48893631,38.02794731,37.75946943,37.38676028,38.12371263,37.76858365,37.09487106,38.17510950
5376,37.75997573,37.48893631,38.02794731,37.75931344,37.38676028,38.12371263,37.76853519,37.09487106,38.17510950
5377,37.76162743,37.48893631,38.02794731,37.75899189,37.38676028,38.12371263,37.76863540,37.09487106,38.17510950
5378,37.75756207,37.48893631,38.02794731,37.75784646,37.38676028,38.12371263,37.76839144,37.09487106,38.17510950
5379,37.75586669,37.48893631,38.02794731,37.75734901,37.38676028,38.12371263,37.76834416,37.09487106,38.17510950
5380,37.75345070,37.48893631,38.02794731,37.75718519,37.38676028,38.12371263,37.76834567,37.09487106,38.17510950
5381,37.75500772,37.48893631,38.02794731,37.75684060,37.38676028,38.12371263,37.76824301,37.09487106,38.17510950
5382,37.75587609,37.48893631,38.02794731,37.75554743,37.38676028,38.07711251,37.76829385,37.09487106,38.17510950
5383,37.75753956,37.48893631,38.02794731,37.75571049,37.38676028,38.07711251,37.76834351,37.09487106,38.17510950
5384,37.75669505,37.48893631,38.02794731,37.75587776,37.38676028,38.07711251,37.76819474,37.09487106,38.17510950
5385,37.75822679,37.48893631,38.02794731,37.75585847,37.38676028,38.07711251,37.76833537,37.09487106,38.17510950
5386,37.76314462,37.48893631,38.02794731,37.75667139,37.38676028,38.07711251,37.76838084,37.09487106,38.17510950
5387,37.75989807,37.48893631,38.02794731,37.75584328,37.38676028,38.07711251,37.76837751,37.09487106,38.17510950
5388,37.75903132,37.48893631,38.02794731,37.75502780,37.38676028,38.07711251,37.76813286,37.09487106,38.17510950
5389,37.75985200,37.48893631,38.02794731,37.75568427,37.38676028,38.07711251,37.76818367,37.09487106,38.17510950
5390,37.75984250,37.48893631,38.02794731,37.75617629,37.38676028,38.07711251,37.76823384,37.09487106,38.17510950
5391,37.75339868,37.39329984,38.02794731,37.75570049,37.38676028,38.07711251,37.76794226,37.09487106,38.17510950
5392,37.75425639,37.39329984,38.02794731,37.75554550,37.38676028,38.07711251,37.76765469,37.09487106,38.17510950
5393,37.75092272,37.39329984,38.02794731,37.75457900,37.38676028,38.07711251,37.76755620,37.09487106,38.17510950
5394,37.74926849,37.39329984,38.02794731,37.75441771,37.38676028,38.07711251,37.76726319,37.09487106,38.17510950
5395,37.74518254,37.39329984,38.02794731,37.75457941,37.38676028,38.07711251,37.76726334,37.09487106,38.17510950
5396,37.74347060,37.39329984,38.02794731,37.75440631,37.38676028,38.07711251,37.76671829,37.09487106,38.17449383
5397,37.74430783,37.39329984,38.02794731,37.75408540,37.38676028,38.07711251,37.76657351,37.09487106,38.17449383
5398,37.74430773,37.39329984,38.02794731,37.75441034,37.38676028,38.07711251,37.76662232,37.09487106,38.17449383
5399,37.74515264,37.39329984,38.02794731,37.75408155,37.38676028,38.07711251,37.76632532,37.09487106,38.17449383
5400,37.74350112,37.39329984,38.02794731,37.75326795,37.38676028,38.07711251,37.76583637,37.09487106,38.17449383
5401,37.74349114,37.39329984,38.02794731,37.75439309,37.38676028,38.07711251,37.76588430,37.09487106,38.17449383
5402,37.74266339,37.39329984,38.02794731,37.75488513,37.38676028,38.07711251,37.76583471,37.09487106,38.17449383
5403,37.74840350,37.39329984,38.02794731,37.75521006,37.38676028,38.07711251,37.76598303,37.09487106,38.17449383
5404,37.75086668,37.39329984,38.02794731,37.75553680,37.38676028,38.07711251,37.76608294,37.09487106,38.17449383
5405,37.75164452,37.39329984,38.02794731,37.75503843,37.38676028,38.07711251,37.76622942,37.09487106,38.17449383
5406,37.75490483,37.39329984,38.02794731,37.75586332,37.38676028,38.07711251,37.76691695,37.33885178,38.17449383
5407,37.75483619,37.39329984,38.02794731,37.75553376,37.38676028,38.07711251,37.76686734,37.33885178,38.17449383
5408,37.75646527,37.39329984,38.02794731,37.75635307,37.38676028,38.07711251,37.76701908,37.33885178,38.17449383
5409,37.75401487,37.39329984,37.97964469,37.75748643,37.38676028,38.07711251,37.76707386,37.33885178,38.17449383
5410,37.75727903,37.39329984,37.97964469,37.75732666,37.38676028,38.07711251,37.76687900,37.33885178,38.17449383
5411,37.75406708,37.39329984,37.97964469,37.75812904,37.38676028,38.07711251,37.76702322,37.33885178,38.17449383
5412,37.75244163,37.39329984,37.97964469,37.75798275,37.38676028,38.07711251,37.76712639,37.33885178,38.17449383
5413,37.74996971,37.39329984,37.97964469,37.75813874,37.38676028,38.07711251,37.76727174,37.33885178,38.17449383
5414,37.75250620,37.39329984,37.97964469,37.75846724,37.38676028,38.07711251,37.76736790,37.33885178,38.17449383
5415,37.75250317,37.39329984,37.97964469,37.75960508,37.38676028,38.07711251,37.76756324,37.33885178,38.17449383
5416,37.75591669,37.39329984,37.98595035,37.76061080,37.38676028,38.07711251,37.76762276,37.33885178,38.17449383
5417,37.75341869,37.39329984,37.98595035,37.75978042,37.38676028,38.07711251,37.76752201,37.33885178,38.17449383
5418,37.75421757,37.39329984,37.98595035,37.75961284,37.38676028,38.07711251,37.76781670,37.33885178,38.17449383
5419,37.75749105,37.39329984,37.98595035,37.75993731,37.38676028,38.07711251,37.76776927,37.33885178,38.17449383
5420,37.75669258,37.39329984,37.98595035,37.76010298,37.38676028,38.07711251,37.76772076,37.33885178,38.17449383
5421,37.75673321,37.39329984,37.98595035,37.76044478,37.38676028,38.07711251,37.76772293,37.33885178,38.17449383
5422,37.75428979,37.39329984,37.98595035,37.76012177,37.38676028,38.07711251,37.76738433,37.33885178,38.17449383
5423,37.75258796,37.39329984,37.98595035,37.75961779,37.38676028,38.07711251,37.76723461,37.33885178,38.17449383
5424,37.75662320,37.39329984,38.02623740,37.76059093,37.38676028,38.07711251,37.76752919,37.33885178,38.17449383
5425,37.75172124,37.39329984,38.02623740,37.75976442,37.38676028,38.07711251,37.76728521,37.33885178,38.17449383
5426,37.74928123,37.39329984,38.02623740,37.75894468,37.38676028,38.07711251,37.76713755,37.33885178,38.17449383
5427,37.74604764,37.39329984,38.02623740,37.75796159,37.38676028,38.07711251,37.76669621,37.33885178,38.17449383
5428,37.74767107,37.39329984,38.02623740,37.75844789,37.38676028,38.07711251,37.76679429,37.33885178,38.17449383
5429,37.74846914,37.39329984,38.02623740,37.75844342,37.38676028,38.07711251,37.76674360,37.33885178,38.17449383
5430,37.74927615,37.39329984,38.02623740,37.75924918,37.38676028,38.07711251,37.76674189,37.33885178,38.17449383
5431,37.75090974,37.39329984,38.02623740,37.75891133,37.38676028,38.07711251,37.76688842,37.33885178,38.17449383
5432,37.74928192,37.39329984,38.02623740,37.75809776,37.38676028,38.07711251,37.76703651,37.33885178,38.17449383
5433,37.74927436,37.39329984,38.02623740,37.75825490,37.38676028,38.07711251,37.76708616,37.33885178,38.17449383
5434,37.74197087,37.39194911,38.02623740,37.75695759,37.38676028,38.07711251,37.76654883,37.33885178,38.17449383
5435,37.74031593,37.39194911,38.02623740,37.75597301,37.38676028,38.07711251,37.76639935,37.33885178,38.17449383
5436,37.74194138,37.39194911,38.02623740,37.75663031,37.38676028,38.07711251,37.76634862,37.33885178,38.17449383
5437,37.74191446,37.39194911,38.02623740,37.75613979,37.38676028,38.07711251,37.76644543,37.33885178,38.17449383
5438,37.74349859,37.39194911,38.02623740,37.75565127,37.38676028,38.07711251,37.76624869,37.33885178,38.17449383
5439,37.74835207,37.39194911,38.02623740,37.75612018,37.38676028,38.07711251,37.76644015,37.33885178,38.17449383
5440,37.75001579,37.39194911,38.02623740,37.75628733,37.38676028,38.07711251,37.76673638,37.33885178,38.17449383
5441,37.75008279,37.39194911,38.02623740,37.75644264,37.38676028,38.07711251,37.76673582,37.33885178,38.17449383
5442,37.75483769,37.39194911,38.02623740,37.75658219,37.38676028,38.07711251,37.76702187,37.33885178,38.17449383
5443,37.75564713,37.39194911,38.02623740,37.75690393,37.38676028,38.07711251,37.76683047,37.33885178,38.17449383
5444,37.75485108,37.39194911,38.02623740,37.75739680,37.38676028,38.07711251,37.76687848,37.33885178,38.17449383
5445,37.74919912,37.39194911,38.02623740,37.75674102,37.38676028,38.07711251,37.76643566,37.33885178,38.17449383
5446,37.75075024,37.39194911,38.02623740,37.75803075,37.38676028,38.07711251,37.76672510,37.33885178,38.17449383
5447,37.75731324,37.39194911,38.07414590,37.75949715,37.38676028,38.07711251,37.76711554,37.33885178,38.17449383
5448,37.76379316,37.39194911,38.07414590,37.75980836,37.38676028,38.07711251,37.76725515,37.33885178,38.17449383
5449,37.76213422,37.39194911,38.07414590,37.75900794,37.38676028,38.07711251,37.76696073,37.33885178,38.17449383
5450,37.76366359,37.39194911,38.07414590,37.75931934,37.38676028,38.07711251,37.76685624,37.33885178,38.17449383
5451,37.76441105,37.39194911,38.07414590,37.75915280,37.38676028,38.07711251,37.76626485,37.33885178,38.17449383
5452,37.76027606,37.39194911,38.07414590,37.75785302,37.38676028,38.07711251,37.76601915,37.33885178,38.17449383
5453,37.76357011,37.39194911,38.07414590,37.75802204,37.38676028,38.07711251,37.76611779,37.33885178,38.17449383
