episode,total_reward,terminal_reward,terminal_priority,terminal_loss_mean,terminal_loss_std,terminal_metric1_mean,terminal_metric2_mean,terminal_metric1_std,terminal_metric2_std,terminal_stab_excess_m1,terminal_stab_excess_m2,terminal_stab_excess_loss,terminal_stab_violation,valid_steps,invalid_steps,total_bits,safe_neighbor_active,safe_neighbor_mutation_count,safe_neighbor_radius
5534,37.83213265419388,40.80294117647059,3,0.3385330855846405,0.0015610160916203826,0.87265625,0.87265625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14773,True,12,1
5535,37.73331735908749,40.70490196078431,3,0.33803121745586395,0.0027021481385204643,0.87109375,0.87109375,0.0034938562148434213,0.0034938562148434213,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5536,37.831276288419105,40.80294117647059,3,0.338316997885704,0.003999879446034165,0.87265625,0.87265625,0.005846339666834283,0.005846339666834283,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5537,37.63706609841347,40.60686274509804,3,0.34279457852244377,0.003805469054195223,0.86953125,0.86953125,0.005298695299316616,0.005298695299316616,0.0,0.0,0.0,0.0,59,0,14771,True,12,1
5538,37.92879698806484,40.90098039215687,3,0.3401970505714417,0.0021149282400933092,0.87421875,0.87421875,0.003827327723098716,0.003827327723098716,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5539,37.78502809053349,40.75392156862745,3,0.34207886159420015,0.0028882229410043675,0.871875,0.871875,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14771,True,12,1
5540,37.88393105980663,40.851960784313725,3,0.33824520111083983,0.0033556551140448893,0.8734375,0.8734375,0.005846339666834283,0.005846339666834283,0.0,0.0,0.0,0.0,59,0,14769,True,12,1
5541,37.73155576599461,40.70490196078431,3,0.33713779151439666,0.002850478877134351,0.87109375,0.87109375,0.00427908248050911,0.00427908248050911,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
5542,37.73677091708777,40.70490196078431,3,0.33883144333958626,0.0014464177104021529,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14771,True,12,1
5543,37.72921125756505,40.70088235294118,3,0.34123442843556406,0.0023264637141060915,0.8703125,0.8703125,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5544,37.53771730057816,40.508823529411764,3,0.3404013909399509,0.0009810393917491016,0.86796875,0.86796875,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14773,True,12,1
5545,37.880267190777595,40.851960784313725,3,0.33911719992756845,0.004097246930994948,0.8734375,0.8734375,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14773,True,12,1
5546,37.73323707273283,40.70490196078431,3,0.34113142266869545,0.003930649363548626,0.87109375,0.87109375,0.0024705294220065464,0.0024705294220065464,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5547,37.73337645142912,40.70490196078431,3,0.34349836483597757,0.0031281332229511306,0.87109375,0.87109375,0.005524271728019903,0.005524271728019903,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5548,37.88154638606965,40.851960784313725,3,0.3400118909776211,0.0021627039628858012,0.8734375,0.8734375,0.005846339666834283,0.005846339666834283,0.0,0.0,0.0,0.0,59,0,14773,True,12,1
5549,38.07828271217904,41.04803921568627,3,0.34280999973416326,0.003175699025044579,0.8765625,0.8765625,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14771,True,12,1
5550,37.880923429085065,40.851960784313725,3,0.34006918519735335,0.003577494971269936,0.8734375,0.8734375,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5551,37.78128494816115,40.75392156862745,3,0.3392939008772373,0.0015408877371182305,0.871875,0.871875,0.0015625,0.0015625,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5552,37.78227344735324,40.75392156862745,3,0.33846364319324496,0.0018020862065983505,0.871875,0.871875,0.003827327723098716,0.003827327723098716,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5553,37.58565973316288,40.557843137254906,3,0.3421379245817661,0.002925233369865333,0.86875,0.86875,0.007245014449606018,0.007245014449606018,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5554,37.485910603970275,40.45980392156863,3,0.33874049186706545,0.0023639988749950317,0.8671875,0.8671875,0.004941058844013093,0.004941058844013093,0.0,0.0,0.0,0.0,59,0,14781,True,12,1
5555,37.884135738169206,40.851960784313725,3,0.3387806564569473,0.003067256698660959,0.8734375,0.8734375,0.005298695299316616,0.005298695299316616,0.0,0.0,0.0,0.0,59,0,14767,True,12,1
5556,37.58753209818396,40.557843137254906,3,0.33893039301037786,0.0033638825654439554,0.86875,0.86875,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14773,True,12,1
5557,37.634639197828676,40.60686274509804,3,0.34167962372303007,0.002493511269152523,0.86953125,0.86953125,0.005846339666834283,0.005846339666834283,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5558,37.73100864318596,40.70490196078431,3,0.34071596786379815,0.001458987306629064,0.87109375,0.87109375,0.00427908248050911,0.00427908248050911,0.0,0.0,0.0,0.0,59,0,14781,True,12,1
5559,37.536041322924525,40.508823529411764,3,0.33926488310098646,0.0028036349117750935,0.86796875,0.86796875,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
5560,37.58506093076767,40.557843137254906,3,0.342233781516552,0.0028097916963139846,0.86875,0.86875,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
5561,37.63640612000615,40.60686274509804,3,0.3399594947695732,0.003227130142370575,0.86953125,0.86953125,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5562,37.438002107238255,40.41078431372549,3,0.3426891155540943,0.00246776313663586,0.86640625,0.86640625,0.0038273277230987156,0.0038273277230987156,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
5563,37.639431822986154,40.60686274509804,3,0.3421667791903019,0.001994539805296501,0.86953125,0.86953125,0.006810779599282302,0.006810779599282302,0.0,0.0,0.0,0.0,59,0,14767,True,12,1
5564,37.87917857782649,40.851960784313725,3,0.33982655256986616,0.0021535761983701,0.8734375,0.8734375,0.005298695299316616,0.005298695299316616,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
5565,37.87515896998335,40.84794117647059,3,0.3387994170188904,0.0033109120577882872,0.87265625,0.87265625,0.0046875,0.0046875,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
5566,38.02689529609273,40.99901960784313,3,0.3363062061369419,0.003582334784760529,0.87578125,0.87578125,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5567,37.88095379099908,40.851960784313725,3,0.338387905806303,0.004310196414439758,0.8734375,0.8734375,0.006346905003621844,0.006346905003621844,0.0,0.0,0.0,0.0,59,0,14773,True,12,1
5568,37.78245515161389,40.75392156862745,3,0.33683854043483735,0.0018046017110172083,0.871875,0.871875,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5569,37.63576629752775,40.60686274509804,3,0.3405489280819893,0.0031825640070658576,0.86953125,0.86953125,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5570,38.02922087748808,40.99901960784313,3,0.33907257691025733,0.0030089674469937085,0.87578125,0.87578125,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14773,True,12,1
5571,37.78225047325132,40.75392156862745,3,0.3388920672237873,0.0013180432275256009,0.871875,0.871875,0.005182226234930313,0.005182226234930313,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5572,37.681535818968555,40.65588235294118,3,0.3387077748775482,0.0031734366138593192,0.8703125,0.8703125,0.005740991584648074,0.005740991584648074,0.0,0.0,0.0,0.0,59,0,14781,True,12,1
5573,37.49022384325318,40.45980392156863,3,0.3400811284780502,0.00412655460670331,0.8671875,0.8671875,0.007411588266019639,0.007411588266019639,0.0,0.0,0.0,0.0,59,0,14771,True,12,1
5574,37.58506093076767,40.557843137254906,3,0.3413521356880665,0.002577067579924881,0.86875,0.86875,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
5575,37.736256568388185,40.70490196078431,3,0.3384226955473423,0.0017250623098906024,0.87109375,0.87109375,0.006536406457297465,0.006536406457297465,0.0,0.0,0.0,0.0,59,0,14769,True,12,1
5576,37.9287568448875,40.90098039215687,3,0.34035465866327286,0.002722315605993137,0.87421875,0.87421875,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5577,37.6340805386108,40.60686274509804,3,0.33991568386554716,0.0032489079533315106,0.86953125,0.86953125,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
5578,37.83127008109446,40.80294117647059,3,0.3405036799609661,0.002352521817250969,0.87265625,0.87265625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5579,37.83147475945704,40.80294117647059,3,0.33860275596380235,0.003923049730149158,0.87265625,0.87265625,0.005298695299316616,0.005298695299316616,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5580,37.78288421339879,40.75392156862745,3,0.34149301499128343,0.0029301882105446115,0.871875,0.871875,0.00625,0.00625,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5581,37.68592117107137,40.65588235294118,3,0.33986294865608213,0.005946533998818312,0.8703125,0.8703125,0.0045554311678478905,0.0045554311678478905,0.0,0.0,0.0,0.0,59,0,14773,True,12,1
5582,37.73545929495505,40.70490196078431,3,0.33891194835305216,0.0041877025200304455,0.87109375,0.87109375,0.0034938562148434213,0.0034938562148434213,0.0,0.0,0.0,0.0,59,0,14771,True,12,1
5583,37.72875804119078,40.70088235294118,3,0.3396155595779419,0.001509688636889365,0.8703125,0.8703125,0.0029231698334171415,0.0029231698334171415,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5584,37.73370705588437,40.70490196078431,3,0.34006650000810623,0.003604075085182576,0.87109375,0.87109375,0.0034938562148434213,0.0034938562148434213,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5585,37.63590122404532,40.60686274509804,3,0.33703217953443526,0.002284995125256574,0.86953125,0.86953125,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5586,37.68474576219355,40.65588235294118,3,0.3403063751757145,0.0033509087423104346,0.8703125,0.8703125,0.0015625,0.0015625,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5587,37.732718556692284,40.70490196078431,3,0.3417677372694016,0.0027564713431747936,0.87109375,0.87109375,0.0034938562148434213,0.0034938562148434213,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5588,38.02966801153142,40.99901960784313,3,0.3384795837104321,0.00336703772932908,0.87578125,0.87578125,0.0038273277230987156,0.0038273277230987156,0.0,0.0,0.0,0.0,59,0,14771,True,12,1
5589,37.63467934100601,40.60686274509804,3,0.3409315124154091,0.0017955001543346306,0.86953125,0.86953125,0.006346905003621844,0.006346905003621844,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5590,37.77600864318596,40.749901960784314,3,0.3387902222573757,0.0038486384635470416,0.87109375,0.87109375,0.0024705294220065464,0.0024705294220065464,0.0,0.0,0.0,0.0,59,0,14781,True,12,1
5591,37.389635065047365,40.36176470588235,3,0.33916511237621305,0.0032050265265649827,0.865625,0.865625,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5592,37.684052527406315,40.65588235294118,3,0.3413621574640274,0.0019811276160540585,0.8703125,0.8703125,0.0045554311678478905,0.0045554311678478905,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5593,37.783566262725,40.75392156862745,3,0.33843586668372155,0.0022053682639088315,0.871875,0.871875,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14773,True,12,1
5594,37.87907934230752,40.851960784313725,3,0.34111679494380953,0.0007072972519199603,0.8734375,0.8734375,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
5595,37.68441593592762,40.65588235294118,3,0.33783385902643204,0.002355112972440279,0.8703125,0.8703125,0.005182226234930313,0.005182226234930313,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5596,37.68310014645394,40.65588235294118,3,0.34211117327213286,0.0020686209675727088,0.8703125,0.8703125,0.005182226234930313,0.005182226234930313,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
5597,37.92417857782649,40.89696078431373,3,0.33883431032299993,0.002826327186665616,0.8734375,0.8734375,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
5598,37.973756844887504,40.94598039215687,3,0.3372509241104126,0.0012570485450780237,0.87421875,0.87421875,0.0038273277230987156,0.0038273277230987156,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5599,37.83186888348967,40.80294117647059,3,0.34036602526903154,0.00280499555756247,0.87265625,0.87265625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5600,37.58104132292453,40.553823529411765,3,0.3405910968780518,0.0022178027747621403,0.86796875,0.86796875,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
5601,37.53618690894547,40.508823529411764,3,0.3421661913394928,0.0048769712401530085,0.86796875,0.86796875,0.005740991584648074,0.005740991584648074,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5602,37.732718556692284,40.70490196078431,3,0.34002760499715806,0.0023136065932651954,0.87109375,0.87109375,0.004941058844013093,0.004941058844013093,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5603,37.7355503644726,40.70490196078431,3,0.338760270178318,0.0020267493111053875,0.87109375,0.87109375,0.0024705294220065464,0.0024705294220065464,0.0,0.0,0.0,0.0,59,0,14771,True,12,1
5604,37.68779353609245,40.65588235294118,3,0.3405383676290512,0.0028816515711387997,0.8703125,0.8703125,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14769,True,12,1
5605,37.78239605927226,40.75392156862745,3,0.34020510241389273,0.0037339634000495424,0.871875,0.871875,0.005740991584648074,0.005740991584648074,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5606,37.73331735908749,40.70490196078431,3,0.33757291808724404,0.005212349650296257,0.87109375,0.87109375,0.00427908248050911,0.00427908248050911,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5607,37.73277764903391,40.70490196078431,3,0.3385542631149292,0.004939093829099535,0.87109375,0.87109375,0.005524271728019903,0.005524271728019903,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5608,37.734999871256136,40.70490196078431,3,0.33970653638243675,0.0015723373493971196,0.87109375,0.87109375,0.0034938562148434213,0.0034938562148434213,0.0,0.0,0.0,0.0,59,0,14773,True,12,1
5609,37.78245515161389,40.75392156862745,3,0.34161203950643537,0.0015735685097899514,0.871875,0.871875,0.005182226234930313,0.005182226234930313,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5610,37.87928402067009,40.851960784313725,3,0.33957943990826606,0.0029613221677796783,0.8734375,0.8734375,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5611,37.63582538986938,40.60686274509804,3,0.339453698694706,0.0030419647684400315,0.86953125,0.86953125,0.006810779599282301,0.006810779599282301,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5612,37.83081686472019,40.80294117647059,3,0.3378732666373253,0.0031556746478315738,0.87265625,0.87265625,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5613,38.02732435787763,40.99901960784313,3,0.3418686144053936,0.0014615544671282888,0.87578125,0.87578125,0.005182226234930313,0.005182226234930313,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5614,37.588584116953434,40.557843137254906,3,0.3394895628094673,0.002247814583310528,0.86875,0.86875,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14771,True,12,1
5615,37.685073830664464,40.65588235294118,3,0.33880639597773554,0.002995578512394235,0.8703125,0.8703125,0.0015625,0.0015625,0.0,0.0,0.0,0.0,59,0,14773,True,12,1
5616,37.92417857782649,40.89696078431373,3,0.33848685771226883,0.002530873305448074,0.8734375,0.8734375,0.005298695299316615,0.005298695299316615,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
5617,37.7340934385076,40.70490196078431,3,0.3399294845759869,0.0028498475412862376,0.87109375,0.87109375,0.0024705294220065464,0.0024705294220065464,0.0,0.0,0.0,0.0,59,0,14773,True,12,1
5618,37.781225855819514,40.75392156862745,3,0.33926396518945695,0.0041958820272344245,0.871875,0.871875,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5619,37.48767960981823,40.45980392156863,3,0.3406968966126442,0.0018788268012808961,0.8671875,0.8671875,0.00427908248050911,0.00427908248050911,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5620,37.729333543772384,40.70490196078431,3,0.34193338826298714,0.0013233962177114488,0.87109375,0.87109375,0.00427908248050911,0.00427908248050911,0.0,0.0,0.0,0.0,59,0,14783,True,12,1
5621,37.92988394458658,40.90098039215687,3,0.3401546724140644,0.004376516345906055,0.87421875,0.87421875,0.005182226234930313,0.005182226234930313,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5622,37.92997339884222,40.90098039215687,3,0.341883584856987,0.003666348985465998,0.87421875,0.87421875,0.003827327723098716,0.003827327723098716,0.0,0.0,0.0,0.0,59,0,14773,True,12,1
5623,37.38843004750188,40.36176470588235,3,0.340640340000391,0.0037791317041626833,0.865625,0.865625,0.007654655446197431,0.007654655446197431,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
5624,37.67796942749968,40.651862745098036,3,0.3407820798456669,0.0023850131667269544,0.86953125,0.86953125,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14781,True,12,1
5625,37.83298620192542,40.80294117647059,3,0.33694472089409827,0.0068996802783118085,0.87265625,0.87265625,0.005298695299316616,0.005298695299316616,0.0,0.0,0.0,0.0,59,0,14771,True,12,1
5626,37.83015896998335,40.80294117647059,3,0.3405349560081959,0.002681449179618655,0.87265625,0.87265625,0.005298695299316615,0.005298695299316615,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
5627,37.780028251029094,40.75392156862745,3,0.3423831149935722,0.002978501286388269,0.871875,0.871875,0.003827327723098716,0.003827327723098716,0.0,0.0,0.0,0.0,59,0,14781,True,12,1
5628,37.63296942749969,40.60686274509804,3,0.33882057666778564,0.003580289445139613,0.86953125,0.86953125,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14781,True,12,1
5629,37.92879698806484,40.90098039215687,3,0.3417802207171917,0.0028819520916040595,0.87421875,0.87421875,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5630,37.632917747913126,40.60686274509804,3,0.3407027184963226,0.0016525805309403603,0.86953125,0.86953125,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14781,True,12,1
5631,37.783464943535556,40.75392156862745,3,0.34215757474303243,0.003668269953104685,0.871875,0.871875,0.0029231698334171415,0.0029231698334171415,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5632,37.82613936214021,40.79892156862745,3,0.3406137228012085,0.0023598385958094976,0.871875,0.871875,0.005182226234930313,0.005182226234930313,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
5633,37.83081686472019,40.80294117647059,3,0.3414389580488205,0.0023007072509260416,0.87265625,0.87265625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5634,37.73267841351495,40.70490196078431,3,0.33777317553758623,0.005923735420161977,0.87109375,0.87109375,0.004941058844013093,0.004941058844013093,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5635,37.78113936214021,40.75392156862745,3,0.34192049130797386,0.004317808109605661,0.871875,0.871875,0.007160274523368501,0.007160274523368501,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
5636,37.72921125756505,40.70088235294118,3,0.34071889743208883,0.0008523793071272852,0.8703125,0.8703125,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5637,37.92834377169057,40.90098039215687,3,0.34056719988584516,0.0021490131649079935,0.87421875,0.87421875,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5638,37.78113936214021,40.75392156862745,3,0.33743994385004045,0.0014599906157019005,0.871875,0.871875,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
5639,37.680877924231716,40.65588235294118,3,0.34022086188197137,0.0022134860493298204,0.8703125,0.8703125,0.0029231698334171415,0.0029231698334171415,0.0,0.0,0.0,0.0,59,0,14783,True,12,1
5640,38.028611416923695,40.99901960784313,3,0.3379652537405491,0.005226144015815252,0.87578125,0.87578125,0.00869963181692191,0.00869963181692191,0.0,0.0,0.0,0.0,59,0,14771,True,12,1
5641,37.777119754297075,40.749901960784314,3,0.3422062717378139,0.0031236358291116158,0.87109375,0.87109375,0.00427908248050911,0.00427908248050911,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
5642,37.78282512105716,40.75392156862745,3,0.3396188959479332,0.0014230318868734143,0.871875,0.871875,0.0029231698334171415,0.0029231698334171415,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5643,37.77997657144253,40.75392156862745,3,0.3405459776520729,0.002812173469736816,0.871875,0.871875,0.003827327723098716,0.003827327723098716,0.0,0.0,0.0,0.0,59,0,14781,True,12,1
5644,37.58506093076767,40.557843137254906,3,0.34018985033035276,0.003180324723474351,0.86875,0.86875,0.005298695299316616,0.005298695299316616,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
5645,37.777119754297075,40.749901960784314,3,0.34067175537347794,0.002883127305939005,0.87109375,0.87109375,0.0024705294220065464,0.0024705294220065464,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
5646,37.831276288419105,40.80294117647059,3,0.3415502183139324,0.0036926962906097117,0.87265625,0.87265625,0.008043461047646094,0.008043461047646094,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5647,37.72810014645394,40.70088235294118,3,0.3400646962225437,0.00560231946702386,0.8703125,0.8703125,0.003827327723098716,0.003827327723098716,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
5648,37.83189185759159,40.80294117647059,3,0.3408006809651852,0.0023761022741929476,0.87265625,0.87265625,0.0046875,0.0046875,0.0,0.0,0.0,0.0,59,0,14773,True,12,1
5649,37.438002107238255,40.41078431372549,3,0.34221413880586626,0.002875373966164286,0.86640625,0.86640625,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
5650,37.5846077143934,40.557843137254906,3,0.3426717519760132,0.002067516772865981,0.86875,0.86875,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
5651,37.82725047325132,40.79892156862745,3,0.33611859381198883,0.004569271280028346,0.871875,0.871875,0.005182226234930313,0.005182226234930313,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5652,37.68375804119078,40.65588235294118,3,0.3425632745027542,0.002962693735169412,0.8703125,0.8703125,0.006720566614877052,0.006720566614877052,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5653,38.12025700919904,41.093039215686275,3,0.33808678314089774,0.0034452073150931235,0.8765625,0.8765625,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
5654,37.73620159970072,40.70490196078431,3,0.33972685784101486,0.0026925845212118836,0.87109375,0.87109375,0.005524271728019903,0.005524271728019903,0.0,0.0,0.0,0.0,59,0,14769,True,12,1
5655,37.732595944773266,40.70490196078431,3,0.34204419553279874,0.0018918794429090308,0.87109375,0.87109375,0.0024705294220065464,0.0024705294220065464,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5656,37.68357633693013,40.65588235294118,3,0.33918474838137624,0.0027538557340060082,0.8703125,0.8703125,0.0015625,0.0015625,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5657,37.92930929678074,40.90098039215687,3,0.33970256596803666,0.0015623806550361676,0.87421875,0.87421875,0.005182226234930313,0.005182226234930313,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5658,37.72989753207485,40.70490196078431,3,0.3385051630437374,0.0034958573653519343,0.87109375,0.87109375,0.006987712429686843,0.006987712429686843,0.0,0.0,0.0,0.0,59,0,14783,True,12,1
5659,37.73388876014503,40.70490196078431,3,0.34004699289798734,0.0013020497176323695,0.87109375,0.87109375,0.0034938562148434213,0.0034938562148434213,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5660,37.78245515161389,40.75392156862745,3,0.34176162630319595,0.0038621829006321258,0.871875,0.871875,0.005182226234930313,0.005182226234930313,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5661,37.88140080004871,40.851960784313725,3,0.3398859851062298,0.0030678467648799263,0.8734375,0.8734375,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5662,37.38496289155198,40.35774509803922,3,0.34166976511478425,0.0023548819172826037,0.86484375,0.86484375,0.007245014449606018,0.007245014449606018,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
5663,37.68661400356047,40.65588235294118,3,0.34137473106384275,0.0019416860297109153,0.8703125,0.8703125,0.005740991584648074,0.005740991584648074,0.0,0.0,0.0,0.0,59,0,14771,True,12,1
5664,37.732119754297074,40.70490196078431,3,0.33835350945591924,0.0017373491959179566,0.87109375,0.87109375,0.004941058844013093,0.004941058844013093,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
5665,37.92871049438553,40.90098039215687,3,0.3399998567998409,0.0024557039275042466,0.87421875,0.87421875,0.005740991584648074,0.005740991584648074,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
5666,37.58748783135246,40.557843137254906,3,0.34180653691291807,0.00394088509576138,0.86875,0.86875,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14773,True,12,1
5667,37.780028251029094,40.75392156862745,3,0.3396668665111065,0.002108661776276756,0.871875,0.871875,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14781,True,12,1
5668,37.634566969742394,40.60686274509804,3,0.33858833760023116,0.0008650583162490599,0.86953125,0.86953125,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5669,38.02856298275124,40.99901960784313,3,0.33941662311553955,0.002498714611164716,0.87578125,0.87578125,0.0038273277230987156,0.0038273277230987156,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5670,37.63579045211712,40.60686274509804,3,0.3392007537186146,0.004729471308790835,0.86953125,0.86953125,0.005298695299316616,0.005298695299316616,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
5671,37.48810867160313,40.45980392156863,3,0.3395359985530376,0.0023005295105380475,0.8671875,0.8671875,0.00427908248050911,0.00427908248050911,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5672,37.82853555015634,40.80294117647059,3,0.34075775295495986,0.0012464374446051894,0.87265625,0.87265625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14781,True,12,1
5673,37.87581686472019,40.84794117647059,3,0.33996243178844454,0.002278720303603366,0.87265625,0.87265625,0.0046875,0.0046875,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
5674,37.68310014645394,40.65588235294118,3,0.3398511730134487,0.002525599477229754,0.8703125,0.8703125,0.006720566614877052,0.006720566614877052,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
