episode,total_reward,terminal_reward,terminal_priority,terminal_loss_mean,terminal_loss_std,terminal_metric1_mean,terminal_metric2_mean,terminal_metric1_std,terminal_metric2_std,terminal_stab_excess_m1,terminal_stab_excess_m2,terminal_stab_excess_loss,terminal_stab_violation,valid_steps,invalid_steps,total_bits,safe_neighbor_active,safe_neighbor_mutation_count,safe_neighbor_radius,exploration_mode,guarded_radius2_active,guarded_radius2_recent_frontier_expansions,guarded_radius2_recent_duplicate_rate,guarded_radius2_recent_dominated_rate,guarded_radius2_cooldown_remaining,guarded_radius2_safe_offset_count,samples_rejected_by_mask,samples_rejected_by_optimizer,steps_fallen_back_to_baseline,forbidden_mask_total,static_invalid_level_disabled,static_invalid_level_applied,static_invalid_level_scan_evaluated,static_invalid_level_scan_invalid,empirical_invalid_level_disabled,empirical_invalid_level_applied,rejection_optimizer_wall_seconds,baseline_prior_scale,base_action_source,proposal_direction,empirical_offset_success_rate,empirical_offset_failure_rate,frontier_seed_episode
20906,41.863320581748816,44.66996699669967,3,0.35242733359336853,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14351,True,12,1,radius1|validation_required,False,7,0.31833333333333336,0.6233333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9584533924923907,0.04393695583806694,20564
20907,37.53204643555734,40.50081196292036,3,0.33783644437789917,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,7,0.31833333333333336,0.6233333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9650629523493288,0.03733940881864668,-1
20908,41.86647143837621,44.66996699669967,3,0.3515254259109497,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14343,True,12,1,radius1,False,8,0.32,0.62,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9659752945504493,0.03677849083758331,19747
20909,41.87242905581733,44.66996699669967,3,0.32966169714927673,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14333,True,12,1,radius1,False,8,0.32,0.62,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9632893329564625,0.03874204717008957,20672
20910,41.86861602758978,44.66996699669967,3,0.34589478373527527,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14345,True,12,1,radius1|cached_reward_hit,False,8,0.32,0.62,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.962806879152731,0.03987019358012585,19986
20911,37.88022243025256,40.85064957033629,3,0.3318750858306885,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14771,True,12,1,radius1,False,8,0.32,0.62,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9648329037033255,0.036924245970420794,-1
20912,41.87372245424069,44.66996699669967,3,0.3463672995567322,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14329,True,12,1,radius1|cached_reward_hit,False,8,0.32,0.62,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9655164569004602,0.03576924633298446,19721
20913,41.718274178882524,44.504950495049506,3,0.3509458601474762,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14309,True,12,1,radius1,False,8,0.32,0.62,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9573688073030523,0.04531187115429075,19232
20914,37.03629677825283,40.00560006538579,3,0.3356882631778717,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14771,True,12,1,radius1,False,8,0.32,0.62,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9634569652486248,0.038989162459999734,-1
20915,41.870406944512574,44.66996699669967,3,0.3324216604232788,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14335,True,12,1,radius1,False,8,0.32,0.62,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9595270007293925,0.04512370994066558,19686
20916,37.531892265310375,40.50081196292036,3,0.3324107825756073,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,8,0.31833333333333336,0.6216666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.965324104976073,0.03678048208574138,-1
20917,41.86165897742124,44.66996699669967,3,0.33571457862854004,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14355,True,12,1,radius1|cached_reward_hit,False,8,0.31833333333333336,0.6216666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9638398630458366,0.03807945696943253,19009
20918,37.3695536552209,40.33612024643834,3,0.34948527812957764,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,8,0.31833333333333336,0.6216666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9652768040137497,0.03545282094222188,-1
20919,41.71551091751678,44.504950495049506,3,0.3392859697341919,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14311,True,12,1,radius1|cached_reward_hit,False,8,0.31833333333333336,0.6216666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9651990395417287,0.036666637868247344,19408
20920,41.88344235021875,44.66996699669967,3,0.3475455641746521,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14303,True,12,1,radius1|cached_reward_hit,False,8,0.32,0.62,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9624893035251317,0.03981957041090049,20484
20921,41.88309990577268,44.66996699669967,3,0.3494977355003357,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14303,True,12,1,radius1|cached_reward_hit,False,8,0.32,0.62,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.964849514687777,0.03782735999693906,20288
20922,37.553778265519895,40.52110374478817,3,0.34557944536209106,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,8,0.32,0.62,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9631102900216222,0.039193003645599196,-1
20923,37.53473397947772,40.501461533256645,3,0.3309100866317749,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14761,True,12,1,radius1,False,8,0.32,0.62,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9603188267982072,0.042528356738766045,-1
20924,41.71502288704976,44.504950495049506,3,0.3530842661857605,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14313,True,12,1,radius1|cached_reward_hit,False,8,0.32,0.62,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9610070081461201,0.041677091101204565,19760
20925,41.86861602758978,44.66996699669967,3,0.34589478373527527,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14345,True,12,1,radius1|cached_reward_hit,False,8,0.32,0.62,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9626297941163692,0.040191051721960656,19986
20926,37.20095699211924,40.17045417445188,3,0.3382311165332794,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14773,True,12,1,radius1,False,8,0.32,0.62,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9660620918775287,0.03586943122476314,-1
20927,42.19721401599995,45.0,3,0.3416263163089752,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14341,True,12,1,radius1|validation_required,False,8,0.32,0.62,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9621694795966778,0.04103474309557085,19180
20928,41.882366176859904,44.66996699669967,3,0.3446018695831299,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14305,True,12,1,radius1,False,8,0.32166666666666666,0.6183333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9585407252057209,0.044349189122054454,20334
20929,42.21407415591429,45.0,3,0.33400002121925354,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14301,True,12,1,radius1|validation_required,False,8,0.32166666666666666,0.6183333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9632204767386995,0.038698490921509156,20484
20930,42.19864903089011,45.0,3,0.3482116460800171,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14345,True,12,1,radius1|cached_reward_hit|validation_required,False,8,0.32166666666666666,0.6183333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9657311950420394,0.036283552923664315,19894
20931,37.88051337770227,40.850487177752214,3,0.33985206484794617,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14773,True,12,1,radius1,False,8,0.32166666666666666,0.6183333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9636954914461419,0.03837188730343678,-1
20932,41.88452930674049,44.66996699669967,3,0.34177395701408386,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14301,True,12,1,radius1|cached_reward_hit,False,8,0.32,0.6183333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9670320377898944,0.03506224911316378,20828
20933,37.88022243025256,40.85064957033629,3,0.33903828263282776,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14771,True,12,1,radius1,False,8,0.32,0.6183333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9660602377894159,0.036148198732342034,-1
20934,41.87881750566062,44.66996699669967,3,0.33228036761283875,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14315,True,12,1,radius1|cached_reward_hit,False,8,0.32,0.6183333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9630477088010613,0.039536178867430466,19182
20935,42.20247271728683,45.0,3,0.33717241883277893,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14337,True,12,1,radius1|cached_reward_hit|validation_required,False,8,0.32,0.6183333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9624383927398682,0.03939978919518388,18902
20936,41.86861602758978,44.66996699669967,3,0.34199628233909607,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14345,True,12,1,radius1,False,7,0.32166666666666666,0.6183333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.962717874868955,0.039545878916198714,20151
20937,42.19739233375806,45.0,3,0.3325558304786682,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14349,True,12,1,radius1|cached_reward_hit|validation_required,False,7,0.32166666666666666,0.6183333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9623692771725437,0.0397296747582993,19061
20938,41.87095582246713,44.66996699669967,3,0.34759727120399475,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14331,True,12,1,radius1|validation_required,False,7,0.32166666666666666,0.6183333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9640397297395423,0.03797986848319224,19910
20939,37.36694964755252,40.335795461270195,3,0.3454267978668213,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,7,0.32166666666666666,0.6183333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9622073621033204,0.03919512069620116,-1
20940,42.043834007310785,44.834983498349835,3,0.33617308735847473,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14315,True,12,1,radius1|cached_reward_hit|validation_required,False,7,0.3233333333333333,0.615,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9646208702020909,0.03697918345522333,19215
20941,41.87417567061496,44.66996699669967,3,0.3445850610733032,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14329,True,12,1,radius1,False,7,0.3233333333333333,0.615,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9645159183695077,0.038438703825766474,19184
20942,41.71491211512157,44.504950495049506,3,0.34702593088150024,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14313,True,12,1,radius1,False,7,0.3233333333333333,0.615,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9604058689528046,0.042289882989461174,19182
20943,41.7086468602489,44.504950495049506,3,0.3513215482234955,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14329,True,12,1,radius1|cached_reward_hit,False,7,0.3233333333333333,0.615,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9633856190731328,0.03852821280562665,19264
20944,42.20441635037294,45.0,3,0.33029991388320923,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14327,True,12,1,radius1|cached_reward_hit|validation_required,False,7,0.325,0.6133333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9609926191051383,0.040188436650285056,19708
20945,41.87307421710765,44.66996699669967,3,0.3368164300918579,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14331,True,12,1,radius1,False,7,0.325,0.6133333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.964209975918732,0.03800279639451203,19737
20946,37.532474549129255,40.50097435550443,3,0.34325677156448364,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,7,0.325,0.6133333333333333,0,0,0,0,0,11,56,1,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9658432301427341,0.0371208814857683,-1
20947,41.870237080242745,44.66996699669967,3,0.3404625356197357,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14335,True,12,1,radius1,False,7,0.325,0.6133333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9620979242104674,0.04024810991094923,19024
20948,37.53383785798088,40.50129914067258,3,0.3452938199043274,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14763,True,12,1,radius1,False,7,0.325,0.6133333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9554281799111194,0.048889291393935726,-1
20949,38.23340405469626,41.200974355504435,3,0.3364625573158264,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,7,0.325,0.6133333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9601064639587865,0.04266427750387202,-1
20950,37.367318668782794,40.33595785385427,3,0.3393009305000305,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,7,0.325,0.6133333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9599412862049506,0.042870741133076616,-1
20951,42.20246205911766,45.0,3,0.3318546414375305,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14333,True,12,1,radius1|cached_reward_hit|validation_required,False,7,0.325,0.6133333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9658576380315508,0.035888129731405975,20529
20952,37.531310263680155,40.500649570336286,3,0.33384549617767334,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14771,True,12,1,radius1,False,7,0.3233333333333333,0.615,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9653320507020514,0.03684363733397348,-1
20953,37.55214383927203,40.520941352204105,3,0.34178584814071655,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,7,0.3233333333333333,0.615,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9636594400685633,0.03931113486357254,-1
20954,37.71932768412874,40.686120246438335,3,0.3412168025970459,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,7,0.3233333333333333,0.615,0,0,0,0,0,11,56,1,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9601038947071144,0.0436285192691534,-1
20955,37.72012609884577,40.68644503160648,3,0.33493268489837646,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14761,True,12,1,radius1,False,7,0.3233333333333333,0.615,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9663628688289222,0.035351649229706676,-1
20956,37.5525700025603,40.52110374478817,3,0.3423980176448822,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,7,0.32166666666666666,0.6183333333333333,0,0,0,0,0,11,56,1,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9628751630837389,0.03942436098050466,-1
20957,41.8743212566359,44.66996699669967,3,0.33879271149635315,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14327,True,12,1,radius1,False,7,0.32166666666666666,0.6183333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9618145205225348,0.03987971150076939,19264
20958,37.03896407637317,40.00608724313801,3,0.3436911106109619,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,7,0.32166666666666666,0.6183333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9625198793200891,0.04082375215667605,-1
20959,41.703599525939616,44.504950495049506,3,0.3316018283367157,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14345,True,12,1,radius1|cached_reward_hit,False,7,0.32166666666666666,0.6183333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9617796370727544,0.04015440124907839,19990
20960,-3.1152895991385594,-0.3201320132013196,1,0.33477020263671875,0.0,0.859375,0.859375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14327,True,12,1,radius1,False,7,0.32166666666666666,0.62,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9662851528880557,0.03624785873774441,19721
20961,37.53666394788715,40.501461533256645,3,0.34086984395980835,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14761,True,12,1,radius1,False,7,0.32166666666666666,0.62,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9640082511767422,0.037788425526947604,-1
20962,41.86861602758978,44.66996699669967,3,0.34589478373527527,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14345,True,12,1,radius1|cached_reward_hit,False,7,0.32166666666666666,0.62,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9628920529956667,0.03916099261239136,19986
20963,42.040448869397174,44.834983498349835,3,0.3394815921783447,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14325,True,12,1,radius1|validation_required,False,7,0.32166666666666666,0.62,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9628141540293274,0.03892672033355687,19264
20964,41.86231687215808,44.66996699669967,3,0.32878121733665466,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14353,True,12,1,radius1,False,7,0.32166666666666666,0.6183333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9625273149368412,0.039096886456806784,19009
20965,-3.2867618204145588,-0.3201320132013196,1,0.3427540361881256,0.0,0.859375,0.859375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,7,0.32166666666666666,0.6183333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9654571256014531,0.03721032508045636,-1
20966,41.863978476485656,44.66996699669967,3,0.3425564169883728,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14349,True,12,1,radius1|validation_required,False,7,0.32166666666666666,0.6183333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9636180416364084,0.03730547444119517,20906
20967,37.20563944818157,40.17159092254039,3,0.33625730872154236,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14759,True,12,1,radius1,False,7,0.32166666666666666,0.6183333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9614209284940158,0.04051856235746969,-1
20968,37.36519439219316,40.33563306868612,3,0.3390364646911621,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14771,True,12,1,radius1,False,8,0.32,0.6166666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9624707620719888,0.04025690685647464,-1
20969,37.205910646031214,40.17126613737224,3,0.34052616357803345,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14763,True,12,1,radius1,False,8,0.32,0.6166666666666667,0,0,0,0,0,11,56,1,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9621987958986659,0.03949438472461394,-1
20970,42.19864903089011,45.0,3,0.3482116460800171,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14345,True,12,1,radius1|cached_reward_hit|validation_required,False,8,0.32,0.6166666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9628847587875812,0.03928338777668022,19894
20971,42.2105362678779,45.0,3,0.32571128010749817,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14311,True,12,1,radius1|cached_reward_hit|validation_required,False,8,0.32,0.6166666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.965903346587594,0.035935391606323294,19707
20972,42.1980502284949,45.0,3,0.3308292329311371,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14347,True,12,1,radius1|validation_required,False,8,0.32166666666666666,0.615,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9606612977573009,0.04176394557288787,20819
20973,41.86277008853235,44.66996699669967,3,0.3353428542613983,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14353,True,12,1,radius1,False,8,0.32166666666666666,0.615,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9685982488098864,0.034644251061201455,19009
20974,37.19998434629152,40.17061656703596,3,0.34302210807800293,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14771,True,12,1,radius1,False,8,0.32166666666666666,0.615,0,0,0,0,0,11,56,1,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9597677044915427,0.04374186021745632,-1
20975,37.03654566451621,40.005762457969865,3,0.34536978602409363,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,8,0.32166666666666666,0.615,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9608682606185958,0.0419509765154786,-1
20976,37.552608616998505,40.520941352204105,3,0.3400483727455139,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,8,0.32,0.6183333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9664843788213133,0.03567216224025187,-1
20977,41.70769915876394,44.504950495049506,3,0.34359312057495117,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14329,True,12,1,radius1,False,8,0.32,0.6183333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9607419617461347,0.040963864406120605,19209
20978,-2.872442211529325,-0.07260726072607221,1,0.33839403837919235,0.004112415033204944,0.8623046875,0.8623046875,0.0016914558667664816,0.0016914558667664816,0.0,0.0,0.0,0.0,59,0,14343,True,12,1,radius1|validation_required,False,8,0.32,0.6183333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9601564894891581,0.042886007785115844,20276
20979,37.5323855856584,40.501136748088506,3,0.34325599670410156,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,8,0.32,0.6183333333333333,0,0,0,0,0,11,56,1,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9661706139451761,0.03649221958242486,-1
20980,37.55183741434913,40.520941352204105,3,0.33904626965522766,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,8,0.31833333333333336,0.6183333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9592047535867989,0.043312489481067064,-1
