model,scope,category,n_total,pct_zero,n_abs_gt_1,pct_abs_gt_1,n_abs_gt_10,pct_abs_gt_10,min,max,maxabs,"pct_(1e-08,1e-07]","pct_(1e-07,1e-06]","pct_(1e-06,1e-05]","pct_(1e-05,1e-04]","pct_(1e-04,1e-03]","pct_(1e-03,1e-02]","pct_(1e-02,1e-01]","pct_(1e-01,1e+00]","pct_(1e+00,1e+01]","pct_(1e+01,1e+02]","pct_(1e+02,1e+03]"
GPT2,L2,FFN/Intermediate/bias,3072,0.0,3,0.09765625,0,0.0,-0.6598304510116577,1.7314809560775757,1.7314809560775757,0.0,0.0,0.0,0.13020833333333331,0.35807291666666663,6.8359375,44.10807291666667,48.47005208333333,0.09765625,0.0,0.0
GPT2,L2,FFN/Intermediate/weight,2359296,0.0,361,0.015301174587673612,1,4.238552517361111e-05,-5.8740129470825195,10.555802345275879,10.555802345275879,0.00012715657552083332,0.0005933973524305556,0.006569756401909722,0.05641513400607639,0.5850474039713542,5.868360731336805,51.22112698025174,42.246458265516495,0.0152587890625,4.238552517361111e-05,0.0
GPT2,L2,FFN/Output/bias,768,0.0,1,0.13020833333333334,0,0.0,-0.4527800381183624,1.5676597356796265,1.5676597356796265,0.0,0.0,0.0,0.0,1.0416666666666665,5.338541666666666,64.19270833333334,29.296875,0.13020833333333331,0.0,0.0
GPT2,L2,FFN/Output/weight,2359296,0.0,264,0.011189778645833334,3,0.00012715657552083334,-2.873830556869507,15.068066596984863,15.068066596984863,8.477105034722222e-05,0.0013987223307291665,0.009833441840277778,0.09511311848958334,0.9931776258680556,8.905410766601562,65.78657362196181,24.197218153211804,0.0110626220703125,0.00012715657552083332,0.0
GPT2,L2,LayerNorm/ln_1/bias,768,0.0,1,0.13020833333333334,0,0.0,-0.5624863505363464,1.093587875366211,1.093587875366211,0.0,0.0,0.13020833333333331,0.78125,10.026041666666668,67.31770833333334,19.401041666666664,2.213541666666667,0.13020833333333331,0.0,0.0
GPT2,L2,LayerNorm/ln_1/weight,768,0.0,0,0.0,0,0.0,0.04598604887723923,0.9443219900131226,0.9443219900131226,0.0,0.0,0.0,0.0,0.0,0.0,0.5208333333333333,99.47916666666666,0.0,0.0,0.0
GPT2,L2,LayerNorm/ln_2/bias,768,0.0,0,0.0,0,0.0,-0.6469866633415222,0.3699965178966522,0.6469866633415222,0.0,0.0,0.0,0.6510416666666667,2.734375,28.255208333333332,66.92708333333334,1.4322916666666665,0.0,0.0,0.0
GPT2,L2,LayerNorm/ln_2/weight,768,0.0,0,0.0,0,0.0,0.04211447015404701,0.729613184928894,0.729613184928894,0.0,0.0,0.0,0.0,0.0,0.0,1.3020833333333335,98.69791666666666,0.0,0.0,0.0
GPT2,L3,Attn/O/bias,768,0.0,1,0.13020833333333334,0,0.0,-1.0272231101989746,0.5181683301925659,1.0272231101989746,0.0,0.0,0.0,0.0,0.390625,7.8125,62.109375,29.557291666666668,0.13020833333333331,0.0,0.0
GPT2,L3,Attn/O/weight,589824,0.0,35,0.005933973524305556,0,0.0,-2.093752145767212,1.2284784317016602,2.093752145767212,0.0,0.0016954210069444445,0.009833441840277778,0.1010470920138889,1.0603162977430556,9.61795383029514,68.54078504774306,20.662434895833336,0.005933973524305555,0.0,0.0
GPT2,L3,Attn/QKV/bias,2304,0.0,0,0.0,0,0.0,-0.6687663793563843,0.7118170261383057,0.7118170261383057,0.0,0.0,0.043402777777777776,0.2170138888888889,2.126736111111111,17.36111111111111,50.86805555555556,29.383680555555557,0.0,0.0,0.0
GPT2,L3,Attn/QKV/weight,1769472,0.0,110,0.006216543692129629,0,0.0,-1.7154117822647095,1.8960033655166626,1.8960033655166626,5.651403356481481e-05,0.0008477105034722222,0.005764431423611111,0.05945276331018518,0.6163985640914352,5.934821234809028,49.68159993489583,43.69484230324074,0.00621654369212963,0.0,0.0
GPT2,L3,FFN/Intermediate/bias,3072,0.0,1,0.032552083333333336,0,0.0,-1.2262284755706787,0.5167901515960693,1.2262284755706787,0.0,0.0,0.0,0.06510416666666666,0.68359375,5.338541666666666,47.03776041666667,46.84244791666667,0.03255208333333333,0.0,0.0
GPT2,L3,FFN/Intermediate/weight,2359296,0.0,18,0.000762939453125,0,0.0,-2.643746852874756,2.2842397689819336,2.643746852874756,8.477105034722222e-05,0.0004238552517361111,0.006739298502604167,0.054253472222222224,0.5818261040581597,5.815548366970487,51.04412502712674,42.49623616536458,0.000762939453125,0.0,0.0
GPT2,L3,FFN/Output/bias,768,0.0,1,0.13020833333333334,0,0.0,-0.6661414504051208,1.8637499809265137,1.8637499809265137,0.0,0.0,0.0,0.0,0.6510416666666667,8.203125,63.020833333333336,27.994791666666668,0.13020833333333331,0.0,0.0
GPT2,L3,FFN/Output/weight,2359296,0.0,278,0.011783175998263888,2,8.477105034722222e-05,-4.1391472816467285,17.10232925415039,17.10232925415039,0.0,0.0009748670789930555,0.009833441840277778,0.0972747802734375,0.9732564290364584,8.94669426812066,66.14269680447049,23.817486233181423,0.011698404947916668,8.477105034722222e-05,0.0
GPT2,L3,LayerNorm/ln_1/bias,768,0.0,1,0.13020833333333334,0,0.0,-0.43354883790016174,1.7373355627059937,1.7373355627059937,0.0,0.0,0.0,0.9114583333333334,8.203125,57.291666666666664,31.640625,1.8229166666666667,0.13020833333333331,0.0,0.0
GPT2,L3,LayerNorm/ln_1/weight,768,0.0,0,0.0,0,0.0,0.056518279016017914,0.7676699757575989,0.7676699757575989,0.0,0.0,0.0,0.0,0.0,0.0,1.171875,98.828125,0.0,0.0,0.0
GPT2,L3,LayerNorm/ln_2/bias,768,0.0,0,0.0,0,0.0,-0.43747565150260925,0.43489870429039,0.43747565150260925,0.0,0.0,0.0,0.390625,2.473958333333333,25.520833333333332,69.79166666666666,1.8229166666666667,0.0,0.0,0.0
GPT2,L3,LayerNorm/ln_2/weight,768,0.0,1,0.13020833333333334,0,0.0,-0.00025572447339072824,1.1604341268539429,1.1604341268539429,0.0,0.0,0.0,0.0,0.13020833333333331,0.0,1.171875,98.56770833333334,0.13020833333333331,0.0,0.0
GPT2,L4,Attn/O/bias,768,0.0,0,0.0,0,0.0,-0.6430042386054993,0.5158378481864929,0.6430042386054993,0.0,0.0,0.0,0.0,0.390625,7.161458333333333,63.802083333333336,28.645833333333332,0.0,0.0,0.0
