model,scope,category,n_total,pct_zero,min,max,maxabs,"pct_(1e-08,1e-07]","pct_(1e-07,1e-06]","pct_(1e-06,1e-05]","pct_(1e-05,1e-04]","pct_(1e-04,1e-03]","pct_(1e-03,1e-02]","pct_(1e-02,1e-01]","pct_(1e-01,1e+00]","pct_(1e+00,1e+01]","pct_(1e+01,1e+02]"
RTE,L4,LayerNorm/weight,1536,0.0,0.3596820831298828,3.7359814643859863,3.7359814643859863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8046875,0.1953125,0.0
RTE,L5,Attn/K/bias,768,0.0,-0.01865173876285553,0.02357395924627781,0.02357395924627781,0.0,0.0,0.13020833333333331,1.5625,14.192708333333334,73.95833333333334,10.15625,0.0,0.0,0.0
RTE,L5,Attn/K/weight,589824,0.0,-0.3203152120113373,0.35992923378944397,0.35992923378944397,0.0008477105034722222,0.0016954210069444445,0.015428331163194444,0.16937255859375,1.6796535915798612,16.83383517795139,78.99610731336806,2.303059895833333,0.0,0.0
RTE,L5,Attn/O/bias,768,0.0,-0.1151747927069664,0.7714410424232483,0.7714410424232483,0.0,0.0,0.0,0.26041666666666663,2.213541666666667,23.697916666666664,72.78645833333334,1.0416666666666665,0.0,0.0
RTE,L5,Attn/O/weight,589824,0.0,-0.2974076569080353,0.3206864893436432,0.3206864893436432,0.0,0.0028822157118055555,0.022549099392361112,0.23396809895833334,2.3247612847222223,22.70846896701389,74.13804796006944,0.5693223741319444,0.0,0.0
RTE,L5,Attn/Q/bias,768,0.0,-0.5527228713035583,0.6917445659637451,0.6917445659637451,0.0,0.0,0.0,0.13020833333333331,1.3020833333333335,9.114583333333332,61.458333333333336,27.994791666666668,0.0,0.0
RTE,L5,Attn/Q/weight,589824,0.0,-0.34036362171173096,0.3670760989189148,0.3670760989189148,0.00016954210069444444,0.0011867947048611112,0.017971462673611112,0.16564263237847224,1.72576904296875,16.76907009548611,79.02611626519096,2.2940741644965277,0.0,0.0
RTE,L5,Attn/V/bias,768,0.0,-0.1964649260044098,0.09953717887401581,0.1964649260044098,0.0,0.0,0.13020833333333331,0.26041666666666663,2.994791666666667,29.6875,66.796875,0.13020833333333331,0.0,0.0
RTE,L5,Attn/V/weight,589824,0.0,-0.2206270843744278,0.21363578736782074,0.2206270843744278,0.00016954210069444444,0.0016954210069444445,0.02204047309027778,0.22481282552083334,2.211168077256944,21.41181098090278,75.43182373046875,0.6964789496527778,0.0,0.0
RTE,L5,FFN/Intermediate/bias,3072,0.0,-0.4364682734012604,0.5900858640670776,0.5900858640670776,0.0,0.0,0.0,0.0,0.32552083333333337,3.092447916666667,46.54947916666667,50.032552083333336,0.0,0.0
RTE,L5,FFN/Intermediate/weight,2359296,0.0,-0.353304386138916,0.5521883368492126,0.5521883368492126,0.0003814697265625,0.0016954210069444445,0.019115871853298612,0.19052293565538195,1.8262227376302083,18.170123630099827,78.12521192762587,1.6667260064019098,0.0,0.0
RTE,L5,FFN/OutputDense/bias,768,0.0,-0.6161839962005615,0.19390639662742615,0.6161839962005615,0.0,0.0,0.0,0.13020833333333331,1.953125,14.973958333333334,76.5625,6.380208333333333,0.0,0.0
RTE,L5,FFN/OutputDense/weight,2359296,0.0,-6.022726535797119,2.497013568878174,6.022726535797119,0.00021192762586805556,0.001949734157986111,0.018649631076388888,0.196075439453125,2.002292209201389,19.60707770453559,76.56559414333768,1.6080220540364583,0.00012715657552083332,0.0
RTE,L5,LayerNorm/bias,1536,0.0,-1.3955676555633545,0.6267944574356079,1.3955676555633545,0.0,0.0,0.0,0.0,0.9765625,8.919270833333332,65.10416666666666,24.869791666666664,0.13020833333333331,0.0
RTE,L5,LayerNorm/weight,1536,0.0,0.4099757671356201,3.3946053981781006,3.3946053981781006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.73958333333334,0.26041666666666663,0.0
RTE,L6,Attn/K/bias,768,0.0,-0.023120027035474777,0.02162400260567665,0.023120027035474777,0.0,0.0,0.0,1.8229166666666667,16.145833333333336,75.78125,6.25,0.0,0.0,0.0
RTE,L6,Attn/K/weight,589824,0.0,-0.33312976360321045,0.360157310962677,0.360157310962677,0.00016954210069444444,0.0013563368055555555,0.017971462673611112,0.17259385850694445,1.6966078016493056,16.86943901909722,79.12716335720486,2.114698621961806,0.0,0.0
RTE,L6,Attn/O/bias,768,0.0,-0.20119953155517578,0.8220307230949402,0.8220307230949402,0.0,0.0,0.0,0.390625,1.3020833333333335,21.484375,74.08854166666666,2.734375,0.0,0.0
RTE,L6,Attn/O/weight,589824,0.0,-0.216859832406044,0.20023007690906525,0.216859832406044,0.0005086263020833333,0.002712673611111111,0.025431315104166668,0.2341376410590278,2.3934258355034723,23.27999538845486,73.59178331163194,0.4720052083333333,0.0,0.0
RTE,L6,Attn/Q/bias,768,0.0,-0.6013104319572449,0.5917590260505676,0.6013104319572449,0.0,0.0,0.0,0.0,0.9114583333333334,8.984375,59.375,30.729166666666668,0.0,0.0
RTE,L6,Attn/Q/weight,589824,0.0,-0.2712661921977997,0.31998807191848755,0.31998807191848755,0.0006781684027777778,0.0013563368055555555,0.01746283637152778,0.16988118489583331,1.7008463541666667,16.813490125868054,79.17277018229166,2.123514811197917,0.0,0.0
RTE,L6,Attn/V/bias,768,0.0,-0.15667006373405457,0.15838861465454102,0.15838861465454102,0.0,0.0,0.0,0.390625,3.3854166666666665,28.125,65.75520833333334,2.34375,0.0,0.0
RTE,L6,Attn/V/weight,589824,0.0,-0.1948378086090088,0.1852867603302002,0.1948378086090088,0.00016954210069444444,0.002543131510416667,0.02356635199652778,0.22142198350694445,2.251858181423611,21.88483344184028,75.03882514105904,0.5767822265625,0.0,0.0
RTE,L6,FFN/Intermediate/bias,3072,0.0,-0.4641067385673523,0.7193889617919922,0.7193889617919922,0.0,0.0,0.0,0.03255208333333333,0.22786458333333334,2.799479166666667,51.595052083333336,45.34505208333333,0.0,0.0
RTE,L6,FFN/Intermediate/weight,2359296,0.0,-0.2982803285121918,0.3519687354564667,0.3519687354564667,0.0003390842013888889,0.0019921196831597225,0.01784430609809028,0.18331739637586805,1.8142276340060763,18.022579616970486,78.2629648844401,1.6967349582248263,0.0,0.0
RTE,L6,FFN/OutputDense/bias,768,0.0,-0.5499513745307922,0.24361509084701538,0.5499513745307922,0.0,0.0,0.0,0.26041666666666663,1.0416666666666665,11.328125,76.04166666666666,11.328125,0.0,0.0
RTE,L6,FFN/OutputDense/weight,2359296,0.0,-4.808217525482178,1.6322740316390991,4.808217525482178,0.00025431315104166663,0.0018225775824652778,0.0213623046875,0.20128885904947916,2.0081414116753473,19.69244215223524,76.58377753363716,1.49078369140625,0.00012715657552083332,0.0
RTE,L6,LayerNorm/bias,1536,0.0,-2.0025088787078857,0.7848771214485168,2.0025088787078857,0.0,0.0,0.0,0.06510416666666666,0.5859375,9.049479166666668,66.796875,23.4375,0.06510416666666666,0.0
RTE,L6,LayerNorm/weight,1536,0.0,0.37416109442710876,3.3437254428863525,3.3437254428863525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.73958333333334,0.26041666666666663,0.0
RTE,L7,Attn/K/bias,768,0.0,-0.021361863240599632,0.020260896533727646,0.021361863240599632,0.0,0.0,0.26041666666666663,1.4322916666666665,15.104166666666666,76.171875,7.03125,0.0,0.0,0.0
RTE,L7,Attn/K/weight,589824,0.0,-0.38443049788475037,0.43540140986442566,0.43540140986442566,0.00016954210069444444,0.00152587890625,0.015089246961805556,0.16564263237847224,1.6789754231770833,16.657002766927086,79.19277615017361,2.288818359375,0.0,0.0
RTE,L7,Attn/O/bias,768,0.0,-0.12687474489212036,1.382790207862854,1.382790207862854,0.0,0.0,0.0,0.26041666666666663,1.0416666666666665,20.572916666666664,76.5625,1.4322916666666665,0.13020833333333331,0.0
RTE,L7,Attn/O/weight,589824,0.0,-0.24533382058143616,0.24649429321289062,0.24649429321289062,0.0,0.0032212999131944445,0.02373589409722222,0.23701985677083334,2.363247341579861,23.313395182291664,73.70503743489584,0.3543429904513889,0.0,0.0
