task,arch,model,probe,probe_display,layer,count,n_zero,pct_zero,n_gt1,pct_gt1,n_gt10,pct_gt10,"pct_(1e-08,1e-07]","pct_(1e-07,1e-06]","pct_(1e-06,1e-05]","pct_(1e-05,1e-04]","pct_(1e-04,1e-03]","pct_(1e-03,1e-02]","pct_(1e-02,1e-01]","pct_(1e-01,1e+00]","pct_(1e+00,1e+01]","pct_(1e+01,1e+02]","pct_(1e+02,1e+03]","pct_(1e+03,1e+04]","pct_(1e+04,1e+05]"
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,7,1120796672,6,0.0000,26339,0.0024,0,0.0000,0.0001,0.0008,0.0080,0.0796,0.7961,7.9371,63.6550,27.5211,0.0024,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,8,1120796672,3,0.0000,7510,0.0007,0,0.0000,0.0001,0.0008,0.0080,0.0791,0.7908,7.8863,62.7871,28.4472,0.0007,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,9,1120796672,13,0.0000,40108,0.0036,0,0.0000,0.0001,0.0006,0.0056,0.0552,0.5519,5.5111,48.4017,45.4703,0.0036,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,10,1120796672,10,0.0000,202216,0.0180,0,0.0000,0.0001,0.0005,0.0049,0.0486,0.4871,4.8636,43.8971,50.6802,0.0180,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,11,1120796672,10,0.0000,578636,0.0516,0,0.0000,0.0001,0.0005,0.0049,0.0486,0.4861,4.8567,43.4486,51.1030,0.0516,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,12,1120796672,6,0.0000,706014,0.0630,0,0.0000,0.0001,0.0005,0.0047,0.0467,0.4666,4.6584,41.7280,53.0320,0.0630,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,13,1120796672,3,0.0000,2232308,0.1992,0,0.0000,0.0000,0.0004,0.0038,0.0380,0.3805,3.8015,34.9603,60.6162,0.1992,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,14,1120796672,1,0.0000,647237,0.0577,0,0.0000,0.0000,0.0004,0.0043,0.0435,0.4342,4.3391,39.4822,55.6385,0.0577,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,15,1120796672,8,0.0000,271191,0.0242,0,0.0000,0.0001,0.0005,0.0047,0.0475,0.4753,4.7458,42.2208,52.4811,0.0242,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,16,1120796672,5,0.0000,6516717,0.5814,0,0.0000,0.0000,0.0004,0.0038,0.0381,0.3813,3.8082,34.7152,60.4716,0.5814,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,17,1120796672,7,0.0000,698527,0.0623,0,0.0000,0.0000,0.0004,0.0035,0.0349,0.3484,3.4857,32.9858,63.0790,0.0623,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,18,1120796672,6,0.0000,5211433,0.4650,0,0.0000,0.0000,0.0003,0.0030,0.0306,0.3051,3.0492,29.0222,67.1246,0.4650,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,19,1120796672,2,0.0000,4702020,0.4195,0,0.0000,0.0000,0.0003,0.0029,0.0285,0.2849,2.8472,26.9806,69.4361,0.4195,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,20,1120796672,1,0.0000,60810472,5.4256,0,0.0000,0.0000,0.0003,0.0026,0.0254,0.2536,2.5348,23.0528,68.7050,5.4256,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,21,1120796672,6,0.0000,62830633,5.6059,0,0.0000,0.0000,0.0002,0.0017,0.0168,0.1679,1.6799,16.5405,75.9871,5.6059,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,22,1120796672,0,0.0000,39324844,3.5087,0,0.0000,0.0000,0.0002,0.0018,0.0180,0.1807,1.8073,17.7374,76.7460,3.5087,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,23,1120796672,2,0.0000,76277401,6.8056,0,0.0000,0.0000,0.0002,0.0023,0.0228,0.2282,2.2836,21.8872,68.7701,6.8056,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,AGG,26899120128,142,0.0000,264538014,0.9834,9903,0.0000,0.0001,0.0005,0.0051,0.0507,0.5065,5.0560,43.0201,50.3777,0.9834,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,0,1120796672,0,0.0000,346073127,30.8774,505821,0.0451,0.0000,0.0001,0.0007,0.0074,0.0736,0.7369,7.3572,60.9467,30.8323,0.0444,0.0007,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,1,1120796672,0,0.0000,297916465,26.5808,1094283,0.0976,0.0000,0.0001,0.0008,0.0083,0.0826,0.8258,8.2339,64.2676,26.4831,0.0976,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,2,1120796672,0,0.0000,219071314,19.5460,1094524,0.0977,0.0000,0.0001,0.0010,0.0098,0.0984,0.9853,9.8105,69.5488,19.4484,0.0977,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,3,1120796672,0,0.0000,165800321,14.7931,1094528,0.0977,0.0000,0.0001,0.0011,0.0109,0.1088,1.0877,10.8292,73.1692,14.6954,0.0977,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,4,1120796672,0,0.0000,194358129,17.3411,2091522,0.1866,0.0000,0.0001,0.0010,0.0100,0.1000,1.0003,9.9612,71.5863,17.1545,0.1866,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,5,1120796672,0,0.0000,149464944,13.3356,2130394,0.1901,0.0000,0.0001,0.0011,0.0112,0.1120,1.1201,11.1472,74.2727,13.1455,0.1901,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,6,1120796672,0,0.0000,118823546,10.6017,3192566,0.2848,0.0000,0.0001,0.0013,0.0124,0.1244,1.2450,12.3629,75.6522,10.3169,0.2848,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,7,1120796672,0,0.0000,83420555,7.4430,2126036,0.1897,0.0000,0.0001,0.0014,0.0138,0.1374,1.3753,13.6514,77.3776,7.2533,0.1897,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,8,1120796672,0,0.0000,59906856,5.3450,1103068,0.0984,0.0000,0.0002,0.0015,0.0152,0.1520,1.5197,15.0625,77.9039,5.2466,0.0984,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,9,1120796672,0,0.0000,53793671,4.7996,1103079,0.0984,0.0000,0.0002,0.0015,0.0155,0.1550,1.5472,15.3323,78.1487,4.7012,0.0984,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,10,1120796672,0,0.0000,71959458,6.4204,1103137,0.0984,0.0000,0.0001,0.0014,0.0141,0.1414,1.4139,14.0308,77.9779,6.3220,0.0984,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,11,1120796672,0,0.0000,90421645,8.0676,1106996,0.0988,0.0000,0.0001,0.0013,0.0133,0.1329,1.3304,13.1990,77.2553,7.9689,0.0988,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,12,1120796672,0,0.0000,118260109,10.5514,1114565,0.0994,0.0000,0.0001,0.0013,0.0123,0.1229,1.2297,12.2167,75.8656,10.4520,0.0994,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,13,1120796672,0,0.0000,148268320,13.2288,1141495,0.1018,0.0000,0.0001,0.0012,0.0115,0.1144,1.1444,11.3607,74.1389,13.1270,0.1018,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,14,1120796672,0,0.0000,185563927,16.5564,1532084,0.1367,0.0000,0.0001,0.0011,0.0105,0.1043,1.0433,10.3725,71.9119,16.4197,0.1367,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,15,1120796672,0,0.0000,235914835,21.0489,1118678,0.0998,0.0000,0.0001,0.0009,0.0094,0.0943,0.9422,9.3778,68.5264,20.9490,0.0998,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,16,1120796672,0,0.0000,227172875,20.2689,1099052,0.0981,0.0000,0.0001,0.0010,0.0096,0.0953,0.9534,9.4969,69.1750,20.1708,0.0981,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,17,1120796672,0,0.0000,232103194,20.7088,1079135,0.0963,0.0000,0.0001,0.0009,0.0093,0.0924,0.9248,9.2150,69.0487,20.6125,0.0963,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,18,1120796672,0,0.0000,226010241,20.1651,1212911,0.1082,0.0000,0.0001,0.0009,0.0095,0.0952,0.9498,9.4648,69.3145,20.0569,0.1082,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,19,1120796672,0,0.0000,226297687,20.1908,900066,0.0803,0.0000,0.0001,0.0010,0.0097,0.0960,0.9632,9.5903,69.1489,20.1105,0.0803,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,20,1120796672,0,0.0000,218469568,19.4923,837208,0.0747,0.0000,0.0001,0.0010,0.0100,0.1000,1.0005,9.9312,69.4649,19.4176,0.0747,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,21,1120796672,0,0.0000,238187868,21.2517,919888,0.0821,0.0000,0.0001,0.0009,0.0091,0.0905,0.9055,9.0234,68.7190,21.1696,0.0821,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,22,1120796672,0,0.0000,253348500,22.6043,664186,0.0593,0.0000,0.0001,0.0009,0.0087,0.0872,0.8723,8.6940,67.7326,22.5451,0.0593,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,23,1120796672,0,0.0000,260826948,23.2716,715739,0.0639,0.0000,0.0001,0.0009,0.0087,0.0872,0.8710,8.6751,67.0855,23.2077,0.0639,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,AGG,26899120128,0,0.0000,4421434103,16.4371,30080961,0.1118,0.0000,0.0001,0.0011,0.0108,0.1083,1.0828,10.7665,71.5933,16.3253,0.1118,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),0,4483186688,0,0.0000,3937156700,87.8205,5487227,0.1224,0.0000,0.0000,0.0001,0.0011,0.0111,0.1111,1.1115,10.9446,87.6981,0.1224,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),1,4483186688,0,0.0000,4128448222,92.0874,1301727,0.0290,0.0000,0.0000,0.0001,0.0006,0.0063,0.0625,0.6260,7.2172,92.0583,0.0290,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),2,4483186688,1,0.0000,4106939762,91.6076,125568,0.0028,0.0000,0.0000,0.0001,0.0007,0.0070,0.0698,0.6988,7.6161,91.6048,0.0028,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),3,4483186688,0,0.0000,4164746764,92.8970,60,0.0000,0.0000,0.0000,0.0001,0.0006,0.0056,0.0557,0.5565,6.4845,92.8970,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),4,4483186688,0,0.0000,4064455087,90.6600,469917,0.0105,0.0000,0.0000,0.0001,0.0007,0.0074,0.0746,0.7472,8.5100,90.6495,0.0105,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),5,4483186688,0,0.0000,4134631163,92.2253,2352,0.0001,0.0000,0.0000,0.0001,0.0005,0.0054,0.0537,0.5395,7.1755,92.2252,0.0001,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),6,4483186688,1,0.0000,4250602437,94.8121,3807,0.0001,0.0000,0.0000,0.0000,0.0004,0.0041,0.0405,0.4048,4.7382,94.8120,0.0001,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),7,4483186688,2,0.0000,4254815719,94.9061,174690,0.0039,0.0000,0.0000,0.0000,0.0004,0.0041,0.0409,0.4094,4.6391,94.9022,0.0039,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),8,4483186688,0,0.0000,4070873463,90.8031,644707,0.0144,0.0000,0.0000,0.0001,0.0009,0.0091,0.0912,0.9096,8.1859,90.7887,0.0144,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),9,4483186688,0,0.0000,3940655142,87.8985,19800,0.0004,0.0000,0.0000,0.0001,0.0010,0.0096,0.0960,0.9614,11.0334,87.8981,0.0004,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),10,4483186688,3,0.0000,3674400253,81.9596,63288,0.0014,0.0000,0.0000,0.0001,0.0013,0.0130,0.1295,1.2990,16.5975,81.9582,0.0014,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),11,4483186688,3,0.0000,3529078900,78.7181,109295,0.0024,0.0000,0.0000,0.0002,0.0016,0.0157,0.1571,1.5763,19.5310,78.7157,0.0024,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),12,4483186688,3,0.0000,3706127119,82.6672,115303,0.0026,0.0000,0.0000,0.0001,0.0012,0.0123,0.1229,1.2326,15.9636,82.6647,0.0026,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),13,4483186688,0,0.0000,3675356863,81.9809,61399,0.0014,0.0000,0.0000,0.0001,0.0013,0.0126,0.1264,1.2683,16.6104,81.9795,0.0014,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),14,4483186688,3,0.0000,3803124825,84.8308,12110,0.0003,0.0000,0.0000,0.0001,0.0011,0.0105,0.1056,1.0580,13.9939,84.8306,0.0003,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),15,4483186688,3,0.0000,3714699654,82.8585,19637,0.0004,0.0000,0.0000,0.0001,0.0013,0.0129,0.1282,1.2842,15.7149,82.8580,0.0004,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),16,4483186688,1,0.0000,3621724985,80.7846,38705,0.0009,0.0000,0.0000,0.0001,0.0014,0.0140,0.1402,1.4065,17.6531,80.7837,0.0009,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),17,4483186688,3,0.0000,3315323449,73.9502,1107092,0.0247,0.0000,0.0000,0.0002,0.0019,0.0193,0.1926,1.9314,23.9045,73.9255,0.0247,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),18,4483186688,0,0.0000,3182276561,70.9825,1626678,0.0363,0.0000,0.0000,0.0002,0.0022,0.0222,0.2216,2.2212,26.5501,70.9462,0.0363,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),19,4483186688,1,0.0000,3212497253,71.6566,375181,0.0084,0.0000,0.0000,0.0002,0.0021,0.0207,0.2069,2.0744,26.0392,71.6482,0.0084,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),20,4483186688,3,0.0000,2908551245,64.8769,910198,0.0203,0.0000,0.0000,0.0003,0.0026,0.0258,0.2582,2.5926,32.2436,64.8566,0.0203,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),21,4483186688,4,0.0000,3020875323,67.3823,1154127,0.0257,0.0000,0.0000,0.0002,0.0022,0.0222,0.2224,2.2323,30.1383,67.3566,0.0257,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),22,4483186688,3,0.0000,2894303231,64.5591,1094228,0.0244,0.0000,0.0000,0.0003,0.0026,0.0257,0.2577,2.5843,32.5703,64.5347,0.0244,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),23,4483186688,2,0.0000,3394465430,75.7155,1355559,0.0302,0.0000,0.0000,0.0001,0.0014,0.0142,0.1419,1.4320,22.6949,75.6852,0.0302,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),AGG,107596480512,36,0.0000,88706129550,82.4433,16272655,0.0151,0.0000,0.0000,0.0001,0.0013,0.0129,0.1295,1.2982,16.1146,82.4282,0.0151,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,0,4483186688,665127642,14.8360,71739570,1.6002,11643,0.0003,0.0000,5.8827,7.1477,8.9778,11.4157,14.4913,20.3206,15.3280,1.5999,0.0003,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,1,4483186688,321511322,7.1715,17781488,0.3966,76938,0.0017,0.0000,4.8530,6.9350,10.0547,14.7159,19.4841,24.1015,12.2878,0.3949,0.0017,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,2,4483186688,79957966,1.7835,15515492,0.3461,0,0.0000,0.0000,2.2779,4.5332,8.7795,15.9413,24.3870,29.3636,12.5879,0.3461,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,3,4483186688,15081159,0.3364,17158761,0.3827,0,0.0000,0.0000,0.7193,2.1473,5.8954,14.3077,28.3482,35.7548,12.1082,0.3827,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,4,4483186688,9984388,0.2227,7016989,0.1565,469579,0.0105,0.0000,0.5482,1.7817,4.9790,12.6465,26.2848,38.0497,15.3310,0.1460,0.0105,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,5,4483186688,19680397,0.4390,12802613,0.2856,2178,0.0000,0.0000,0.9662,2.6517,6.7024,15.1756,27.8256,33.0528,12.9011,0.2855,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,6,4483186688,45586626,1.0168,10562927,0.2356,0,0.0000,0.0000,1.9709,4.6406,9.8394,18.8731,28.5936,26.5399,8.2901,0.2356,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,7,4483186688,13222477,0.2949,10842134,0.2418,6062,0.0001,0.0000,0.4633,1.7477,5.8347,16.8649,33.8576,32.5386,8.1565,0.2417,0.0001,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,8,4483186688,6149432,0.1372,16142192,0.3601,56,0.0000,0.0000,0.1163,0.3281,1.4415,7.3091,30.8981,47.2924,12.1173,0.3601,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,9,4483186688,6103134,0.1361,6159348,0.1374,350,0.0000,0.0000,0.1871,0.5368,1.9291,8.1622,27.2093,43.6964,18.0056,0.1374,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,10,4483186688,5876129,0.1311,12388193,0.2763,8487,0.0002,0.0000,0.1289,0.3121,0.9359,3.6427,15.4981,49.1466,29.9284,0.2761,0.0002,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,11,4483186688,5462556,0.1218,17072838,0.3808,8556,0.0002,0.0000,0.1383,0.3380,0.9925,3.6000,14.0719,46.6931,33.6636,0.3806,0.0002,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,12,4483186688,7859052,0.1753,14575738,0.3251,6732,0.0002,0.0000,0.1919,0.4595,1.3821,4.7979,16.7414,46.9431,28.9837,0.3250,0.0002,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,13,4483186688,10962200,0.2445,15754117,0.3514,5,0.0000,0.0000,0.2273,0.5252,1.4727,4.7435,15.9017,46.3516,30.1821,0.3514,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,14,4483186688,11709306,0.2612,13339066,0.2975,220,0.0000,0.0000,0.3160,0.7925,2.2242,6.6786,19.0986,44.5884,25.7430,0.2975,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,15,4483186688,11847824,0.2643,23576844,0.5259,31,0.0000,0.0000,0.3308,0.8456,2.3481,6.7870,18.5493,43.1336,27.2154,0.5259,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,16,4483186688,9080277,0.2025,23584220,0.5261,15143,0.0003,0.0000,0.1839,0.5068,1.5746,5.1400,16.2930,44.9171,30.6560,0.5257,0.0003,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,17,4483186688,3571444,0.0797,28300422,0.6313,139204,0.0031,0.0000,0.0532,0.1795,0.6824,2.7783,11.3064,44.5409,39.7484,0.6282,0.0031,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,18,4483186688,3310392,0.0738,30447764,0.6792,154516,0.0034,0.0000,0.0395,0.1178,0.4518,2.0548,9.6284,44.0652,42.8896,0.6757,0.0034,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,19,4483186688,11276626,0.2515,21379307,0.4769,96989,0.0022,0.0000,0.1790,0.3043,0.6456,2.0178,9.0906,43.9387,43.0955,0.4747,0.0022,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,20,4483186688,2501329,0.0558,23461846,0.5233,2309,0.0001,0.0000,0.0550,0.0891,0.2638,1.0350,6.1455,41.1837,50.6487,0.5233,0.0001,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,21,4483186688,1242972,0.0277,24176039,0.5393,25534,0.0006,0.0000,0.0036,0.0182,0.1136,0.7231,5.8665,42.8452,49.8628,0.5387,0.0006,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,22,4483186688,1373590,0.0306,40106341,0.8946,431,0.0000,0.0000,0.0058,0.0234,0.1202,0.8282,5.6530,40.9633,51.4808,0.8946,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,23,4483186688,6015388,0.1342,14814887,0.3305,4,0.0000,0.0000,0.0982,0.1801,0.4855,1.6298,8.6891,46.6623,41.7904,0.3305,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,AGG,107596480512,1274493628,1.1845,488699136,0.4542,1024967,0.0010,0.0000,0.8307,1.5476,3.2553,7.5779,18.0797,39.8618,27.2084,0.4532,0.0010,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,0,1120796672,6,0.0000,306221059,27.3217,4472608,0.3991,0.0000,0.0001,0.0009,0.0087,0.0873,0.8730,8.6802,63.0282,26.9227,0.3990,0.0000,0.0000,0.0000
