episode,total_reward,terminal_reward,terminal_priority,terminal_loss_mean,terminal_loss_std,terminal_metric1_mean,valid_steps,invalid_steps,total_bits,safe_neighbor_active,safe_neighbor_mutation_count,safe_neighbor_radius
433,37.872578618255034,40.84536082474227,3,0.3389286771416664,0.0014787824637796266,0.87265625,59,0,14779,True,2,1
434,37.98132111927431,40.95410332576155,3,0.34133339673280716,0.000806785058471142,0.87421875,59,0,14779,True,2,1
435,37.614846659492144,40.58762886597938,3,0.3412701144814491,0.0025178209869607623,0.86875,59,0,14779,True,2,1
436,37.76948583474987,40.74226804123711,3,0.3385136879980564,0.00430680096906116,0.87109375,59,0,14779,True,2,1
437,39.490500665040656,42.460481099656356,3,0.33805381283164027,0.0027486457189147846,0.871875,59,0,14773,True,2,1
438,37.7179394429973,40.69072164948454,3,0.3396973341703415,0.00211282463485433,0.8703125,59,0,14779,True,2,1
439,37.92412501000761,40.896907216494846,3,0.33895085379481316,0.0036424392013153315,0.8734375,59,0,14779,True,2,1
440,38.43681039615338,41.40893470790378,3,0.34178299382328986,0.002945572541681567,0.87109375,59,0,14777,True,2,1
441,37.76948583474987,40.74226804123711,3,0.33891327530145643,0.003352864821284089,0.87109375,59,0,14779,True,2,1
442,37.821032226502446,40.793814432989684,3,0.34237250313162804,0.0017535553832972385,0.871875,59,0,14779,True,2,1
443,38.43726361252765,41.40893470790378,3,0.34138706773519517,0.0030356542076718923,0.87109375,59,0,14777,True,2,1
444,38.078764185265335,41.051546391752574,3,0.3388479381799698,0.004488127657111955,0.87578125,59,0,14779,True,2,1
445,37.7179394429973,40.69072164948454,3,0.3397451087832451,0.0023863186512081075,0.8703125,59,0,14779,True,2,1
446,37.97567140176019,40.948453608247426,3,0.33716574162244795,0.00329294505449633,0.87421875,59,0,14779,True,2,1
447,37.76948583474987,40.74226804123711,3,0.3389434091746807,0.0034054670871281113,0.87109375,59,0,14779,True,2,1
448,39.156134565683736,42.12714776632302,3,0.33978146836161616,0.0019529858391493036,0.871875,59,0,14775,True,2,1
449,37.82668194401657,40.79946415050381,3,0.3398607946932316,0.001461188138250593,0.871875,59,0,14779,True,2,1
450,37.76948583474987,40.74226804123711,3,0.3406893752515316,0.0010915639756830726,0.87109375,59,0,14779,True,2,1
451,37.821032226502446,40.793814432989684,3,0.3403671830892563,0.0027182799499177357,0.871875,59,0,14779,True,2,1
452,37.517403593501115,40.49018579998835,3,0.34090660586953164,0.004899778476623057,0.8671875,59,0,14779,True,2,1
453,38.59190278778538,41.56357388316151,3,0.3386720038950443,0.001822661426093934,0.8734375,59,0,14777,True,2,1
454,37.7179394429973,40.69072164948454,3,0.34185609221458435,0.0025138753215970394,0.8703125,59,0,14779,True,2,1
455,38.442913330041776,41.41458442541791,3,0.3401947535574436,0.001940002542909141,0.87109375,59,0,14777,True,2,1
456,37.872578618255034,40.84536082474227,3,0.34025350362062456,0.005173474689634462,0.87265625,59,0,14779,True,2,1
457,37.10170805697209,40.07560137457045,3,0.3384407952427864,0.0028502851603534793,0.87109375,59,0,14781,True,2,1
458,38.10337782730108,41.07560137457045,3,0.3386754907667637,0.0020117018234710416,0.87109375,59,0,14777,True,2,1
459,37.25634723222982,40.230240549828174,3,0.34333057031035424,0.0019137872372166117,0.8734375,59,0,14781,True,2,1
460,37.7179394429973,40.69072164948454,3,0.33971446976065633,0.0020018948631694046,0.8703125,59,0,14779,True,2,1
461,37.872578618255034,40.84536082474227,3,0.3394189938902855,0.0009793164184814795,0.87265625,59,0,14779,True,2,1
462,38.53984408731691,41.512027491408936,3,0.33871140256524085,0.0033979381149006746,0.87265625,59,0,14777,True,2,1
463,37.821032226502446,40.793814432989684,3,0.33864955604076385,0.0018304808747758878,0.871875,59,0,14779,True,2,1
464,38.02721779351276,41.0,3,0.34012851268053057,0.0018136529837103111,0.875,59,0,14779,True,2,1
465,38.231078045517336,41.20274914089347,3,0.3392012320458889,0.003265469438754799,0.86796875,59,0,14777,True,2,1
466,38.53984408731691,41.512027491408936,3,0.341221222281456,0.004200775321947571,0.87265625,59,0,14777,True,2,1
467,37.66639305124472,40.63917525773196,3,0.3407168500125408,0.0025021971559486484,0.86953125,59,0,14779,True,2,1
468,37.7179394429973,40.69072164948454,3,0.3393625296652317,0.002447688210332786,0.8703125,59,0,14779,True,2,1
469,37.97567140176019,40.948453608247426,3,0.33895928859710694,0.0030202002741782897,0.87421875,59,0,14779,True,2,1
470,38.154924219053655,41.12714776632302,3,0.34151648804545404,0.002084460418252648,0.871875,59,0,14777,True,2,1
471,37.76948583474987,40.74226804123711,3,0.3427922621369362,0.002456967931347403,0.87109375,59,0,14779,True,2,1
472,37.62049637700627,40.59327858349351,3,0.3399792522192001,0.0015716092570606012,0.86875,59,0,14779,True,2,1
473,37.66639305124472,40.63917525773196,3,0.3391498364508152,0.002119974554221393,0.86953125,59,0,14779,True,2,1
474,38.28262443726992,41.25429553264605,3,0.34061520248651506,0.003178530508833278,0.86875,59,0,14777,True,2,1
475,37.76948583474987,40.74226804123711,3,0.33901884853839875,0.002217067962374593,0.87109375,59,0,14779,True,2,1
476,37.76948583474987,40.74226804123711,3,0.3417466953396797,0.0021524472468351452,0.87109375,59,0,14779,True,2,1
477,37.97567140176019,40.948453608247426,3,0.34044531285762786,0.0028120789243538747,0.87421875,59,0,14779,True,2,1
478,37.92412501000761,40.896907216494846,3,0.3409648731350899,0.00248468098251107,0.8734375,59,0,14779,True,2,1
479,38.43723945793828,41.40893470790378,3,0.33945515304803847,0.004987776196057912,0.87109375,59,0,14777,True,2,1
480,38.25801700255881,41.230240549828174,3,0.33790183365345,0.001989146053369861,0.8734375,59,0,14777,True,2,1
481,37.872578618255034,40.84536082474227,3,0.33954355865716934,0.0032958161101440367,0.87265625,59,0,14779,True,2,1
482,37.614846659492144,40.58762886597938,3,0.3394348002970219,0.002483618465141079,0.86875,59,0,14779,True,2,1
483,38.02721779351276,41.0,3,0.3386756606400013,0.0046167847140005935,0.875,59,0,14779,True,2,1
484,38.130310577017916,41.103092783505154,3,0.3379794217646122,0.004053249669792798,0.8765625,59,0,14779,True,2,1
485,37.821032226502446,40.793814432989684,3,0.342519449442625,0.0020525336060223396,0.871875,59,0,14779,True,2,1
486,38.28217122089565,41.25429553264605,3,0.3407566860318184,0.0025774993948845075,0.86875,59,0,14777,True,2,1
487,38.43726361252765,41.40893470790378,3,0.34031238630414007,0.0031612817154907753,0.87109375,59,0,14777,True,2,1
488,38.206388142064554,41.1786941580756,3,0.3401432253420353,0.0012711859757871793,0.87265625,59,0,14777,True,2,1
489,38.206470610806235,41.1786941580756,3,0.3380459129810333,0.0032856777841453696,0.87265625,59,0,14777,True,2,1
490,37.872578618255034,40.84536082474227,3,0.33946281149983404,0.003463854545245737,0.87265625,59,0,14779,True,2,1
491,37.92412501000761,40.896907216494846,3,0.3401545397937298,0.002142697021360224,0.8734375,59,0,14779,True,2,1
492,37.614846659492144,40.58762886597938,3,0.339320307970047,0.0014255042558914267,0.86875,59,0,14779,True,2,1
493,37.66639305124472,40.63917525773196,3,0.3414261132478714,0.003584650627927431,0.86953125,59,0,14779,True,2,1
494,37.97567140176019,40.948453608247426,3,0.3388534002006054,0.001811336558990339,0.87421875,59,0,14779,True,2,1
495,38.5157489613217,41.487972508591064,3,0.33820411264896394,0.0009377169130287363,0.87734375,59,0,14777,True,2,1
496,37.872578618255034,40.84536082474227,3,0.34094574898481367,0.0026947484289141874,0.87265625,59,0,14779,True,2,1
497,39.0020519659734,41.97250859106529,3,0.3419161386787891,0.0023165046752615767,0.86953125,59,0,14775,True,2,1
498,37.20480084047725,40.1786941580756,3,0.3395829893648624,0.0011849338918368587,0.87265625,59,0,14781,True,2,1
499,37.92412501000761,40.896907216494846,3,0.33765983805060384,0.003405507198383925,0.8734375,59,0,14779,True,2,1
500,37.35944001573498,40.333333333333336,3,0.33844282329082487,0.0058062206088230085,0.875,59,0,14781,True,2,1
501,38.130310577017916,41.103092783505154,3,0.3351416289806366,0.004613507466592466,0.8765625,59,0,14779,True,2,1
502,37.7179394429973,40.69072164948454,3,0.34034166261553767,0.002958175375860044,0.8703125,59,0,14779,True,2,1
503,38.23105389092797,41.20274914089347,3,0.3407860524952412,0.004408630611912418,0.86796875,59,0,14777,True,2,1
504,38.33414667443312,41.30584192439862,3,0.34024336040019987,0.0026007293276182238,0.86953125,59,0,14777,True,2,1
505,37.7179394429973,40.69072164948454,3,0.34140901938080787,0.003190217105996986,0.8703125,59,0,14779,True,2,1
506,38.694483262574636,41.666666666666664,3,0.340702548623085,0.004101286535697366,0.875,59,0,14777,True,2,1
507,38.59139047906948,41.56357388316151,3,0.33899659737944604,0.002997849942718785,0.8734375,59,0,14777,True,2,1
508,38.54549380483103,41.51767720892306,3,0.33959637954831123,0.00508084779274212,0.87265625,59,0,14777,True,2,1
509,37.821032226502446,40.793814432989684,3,0.34145457819104197,0.00127497639443686,0.871875,59,0,14779,True,2,1
510,37.872578618255034,40.84536082474227,3,0.34028190895915034,0.005279808564039012,0.87265625,59,0,14779,True,2,1
511,39.4659694917466,42.43642611683849,3,0.337278188765049,0.0025744510699632138,0.8765625,59,0,14775,True,2,1
512,37.775135552264,40.747917758751235,3,0.339989498257637,0.002989434890301838,0.87109375,59,0,14779,True,2,1
513,37.92412501000761,40.896907216494846,3,0.33983500227332114,0.0016135925400127542,0.8734375,59,0,14779,True,2,1
514,37.614846659492144,40.58762886597938,3,0.3401967264711857,0.0038709631738736423,0.86875,59,0,14779,True,2,1
515,37.76948583474987,40.74226804123711,3,0.3382544659078121,0.0027114592740161,0.87109375,59,0,14779,True,2,1
516,38.154841750311974,41.12714776632302,3,0.3413193948566914,0.0021428780103519697,0.871875,59,0,14777,True,2,1
517,37.87822833576916,40.8510105422564,3,0.33909162506461143,0.0015429932714491582,0.87265625,59,0,14779,True,2,1
518,38.154841750311974,41.12714776632302,3,0.3394181698560715,0.001212077551484777,0.871875,59,0,14777,True,2,1
519,37.92412501000761,40.896907216494846,3,0.33915032669901846,0.003545161705374724,0.8734375,59,0,14779,True,2,1
520,38.078764185265335,41.051546391752574,3,0.3360283553600311,0.0017728249330893186,0.87578125,59,0,14779,True,3,1
521,38.078764185265335,41.051546391752574,3,0.3372559167444706,0.0029343599831795773,0.87578125,59,0,14779,True,3,1
522,37.872578618255034,40.84536082474227,3,0.34043845534324646,0.002184579473572406,0.87265625,59,0,14779,True,3,1
523,38.032867511026886,41.005649717514125,3,0.33759797886013987,0.0028600872733993837,0.875,59,0,14779,True,3,1
524,38.668062821573706,41.63917525773196,3,0.3388627052307129,0.003019906074449599,0.86953125,59,0,14775,True,3,1
525,38.925794780336595,41.896907216494846,3,0.3387955747544765,0.0030376667509082692,0.8734375,59,0,14775,True,3,1
526,38.43723945793828,41.40893470790378,3,0.3403909496963024,0.00193612464351711,0.87109375,59,0,14777,True,3,1
527,37.821032226502446,40.793814432989684,3,0.33888922557234763,0.0014986774304738273,0.871875,59,0,14779,True,3,1
528,39.25922734918889,42.230240549828174,3,0.33794678226113317,0.0026336698722555017,0.8734375,59,0,14775,True,3,1
529,37.7179394429973,40.69072164948454,3,0.34031315371394155,0.0016172627651100872,0.8703125,59,0,14779,True,3,1
530,37.872578618255034,40.84536082474227,3,0.34133814126253126,0.0018726043156389023,0.87265625,59,0,14779,True,3,1
531,37.153202769138105,40.12714776632302,3,0.34019146785140036,0.003537312375277655,0.871875,59,0,14781,True,3,1
532,37.775135552264,40.747917758751235,3,0.3398442052304745,0.002793644652916891,0.87109375,59,0,14779,True,3,1
533,37.7179394429973,40.69072164948454,3,0.339051379263401,0.0017821178050024342,0.8703125,59,0,14779,True,3,1
534,39.41378327751562,42.38487972508591,3,0.3411833606660366,0.0022901016643154344,0.87578125,59,0,14775,True,3,1
535,38.38520491205918,41.35738831615121,3,0.3403918921947479,0.002791099383118395,0.8703125,59,0,14777,True,3,1
536,37.20480084047725,40.1786941580756,3,0.3381463147699833,0.00298391021897246,0.87265625,59,0,14781,True,3,1
537,38.66760960519944,41.63917525773196,3,0.33980522975325583,0.003503598527340009,0.86953125,59,0,14775,True,3,1
538,38.72525893084041,41.69637136699866,3,0.3405265770852566,0.0015693961647772416,0.8703125,59,0,14775,True,3,1
539,37.76948583474987,40.74226804123711,3,0.3411834239959717,0.003021594627664227,0.87109375,59,0,14779,True,3,1
540,38.48829769556433,41.460481099656356,3,0.34006441608071325,0.0018025038701018432,0.871875,59,0,14777,True,3,1
541,40.106302211091645,43.07560137457045,3,0.34020557776093485,0.0036273638339044834,0.87109375,59,0,14771,True,3,1
542,37.872578618255034,40.84536082474227,3,0.3408567927777767,0.0036285329951943656,0.87265625,59,0,14779,True,3,1
543,37.67204276875884,40.64482497524608,3,0.33944413959980013,0.003919746589618663,0.86953125,59,0,14779,True,3,1
544,38.436751303811754,41.40893470790378,3,0.3406324669718742,0.004221421194044846,0.87109375,59,0,14777,True,3,1
545,37.82668194401657,40.79946415050381,3,0.3383594200015068,0.0021758773379933626,0.871875,59,0,14779,True,3,1
546,38.51291133760007,41.48453608247423,3,0.339260683208704,0.0019609183826727545,0.8671875,59,0,14775,True,3,1
547,39.542129525534925,42.512027491408936,3,0.3359803773462772,0.002089688184352931,0.87265625,59,0,14773,True,3,1
548,39.052529473462684,42.02405498281787,3,0.3395847864449024,0.0025008257985621968,0.8703125,59,0,14775,True,3,1
549,38.00028504379593,40.97250859106529,3,0.338293070346117,0.0014414472093117919,0.86953125,59,0,14777,True,3,1
550,38.154924219053655,41.12714776632302,3,0.34014322236180305,0.002858430002503499,0.871875,59,0,14777,True,3,1
551,38.28215848744913,41.25429553264605,3,0.3404575064778328,0.0029554504120534075,0.86875,59,0,14777,True,3,1
552,37.821032226502446,40.793814432989684,3,0.3402764886617661,0.0026501858438261017,0.871875,59,0,14779,True,3,1
553,37.821032226502446,40.793814432989684,3,0.3399812288582325,0.00411689608494469,0.871875,59,0,14779,True,3,1
554,38.206470610806235,41.1786941580756,3,0.3413653589785099,0.0026382532125191734,0.87265625,59,0,14777,True,3,1
555,38.17953165376476,41.15120274914089,3,0.33968601673841475,0.003433373523782498,0.8671875,59,0,14777,True,3,1
556,38.2390530780372,41.21183528452444,3,0.33859437629580497,0.0028824838583410327,0.878125,59,0,14779,True,3,1
557,37.821032226502446,40.793814432989684,3,0.3402513824403286,0.003917833583325381,0.871875,59,0,14779,True,3,1
558,38.540356396032806,41.512027491408936,3,0.3396338328719139,0.0024550729817980036,0.87265625,59,0,14777,True,3,1
559,38.71958505873691,41.69072164948454,3,0.3381242997944355,0.004440328698315524,0.8703125,59,0,14775,True,3,1
560,37.7179394429973,40.69072164948454,3,0.339818200469017,0.0009724432204161014,0.8703125,59,0,14779,True,3,1
561,37.97564724717081,40.948453608247426,3,0.34080529138445853,0.0049708661999260705,0.87421875,59,0,14779,True,3,1
562,37.56894998525369,40.54173219174093,3,0.34191358238458636,0.00185862865755384,0.86796875,59,0,14779,True,3,1
563,37.7179394429973,40.69072164948454,3,0.33966162949800494,0.0025148154106230036,0.8703125,59,0,14779,True,3,1
564,37.76948583474987,40.74226804123711,3,0.34190589711070063,0.002530059973360517,0.87109375,59,0,14779,True,3,1
565,38.38520491205918,41.35738831615121,3,0.3384708344936371,0.0016965620539093527,0.8703125,59,0,14777,True,3,1
566,38.89895918246824,41.86941580756013,3,0.3391988806426525,0.003858716693315714,0.86796875,59,0,14775,True,3,1
567,39.874782893212526,42.84536082474227,3,0.3388516254723072,0.001625358528978024,0.87265625,59,0,14773,True,3,1
568,38.130310577017916,41.103092783505154,3,0.3406067922711372,0.004074462076563242,0.8765625,59,0,14779,True,3,1
569,38.43681039615338,41.40893470790378,3,0.33979211151599886,0.001763276816369145,0.87109375,59,0,14777,True,3,1
570,37.7179394429973,40.69072164948454,3,0.3379408411681652,0.0017059343398799062,0.8703125,59,0,14779,True,3,1
571,38.33365852030659,41.30584192439862,3,0.34162878096103666,0.0014220308531713304,0.86953125,59,0,14777,True,3,1
572,37.76948583474987,40.74226804123711,3,0.3389079637825489,0.003789808604541316,0.87109375,59,0,14779,True,3,1
573,37.97567140176019,40.948453608247426,3,0.3403915598988533,0.003069893320426481,0.87421875,59,0,14779,True,3,1
574,38.02721779351276,41.0,3,0.3389429412782192,0.0021970199053400587,0.875,59,0,14779,True,3,1
575,37.97567140176019,40.948453608247426,3,0.3409481570124626,0.002020043728092703,0.87421875,59,0,14779,True,3,1
576,37.872578618255034,40.84536082474227,3,0.3423483774065971,0.0019091389595491935,0.87265625,59,0,14779,True,3,1
577,38.3095633943114,41.28178694158076,3,0.33867101520299914,0.0029303594417328946,0.87421875,59,0,14777,True,3,1
578,37.872578618255034,40.84536082474227,3,0.34076014161109924,0.0030769142377503156,0.87265625,59,0,14779,True,3,1
579,38.53990317965854,41.512027491408936,3,0.34076252579689026,0.0026610723338909912,0.87265625,59,0,14777,True,3,1
580,38.64342502494859,41.61512027491409,3,0.33970528468489647,0.0022572999803955654,0.87421875,59,0,14777,True,3,1
581,38.59139047906948,41.56357388316151,3,0.3393590018153191,0.0015774971305005927,0.8734375,59,0,14777,True,3,1
582,39.00143629808437,41.97250859106529,3,0.33843533247709273,0.003474170138058131,0.86953125,59,0,14775,True,3,1
583,38.28262443726992,41.25429553264605,3,0.3395318083465099,0.0027238283008309085,0.86875,59,0,14777,True,3,1
584,37.76948583474987,40.74226804123711,3,0.34182083457708357,0.004711771274858465,0.87109375,59,0,14779,True,3,1
585,38.53990317965854,41.512027491408936,3,0.3415819637477398,0.002892243641394681,0.87265625,59,0,14777,True,3,1
586,38.43723945793828,41.40893470790378,3,0.34237460494041444,0.0031607390884130205,0.87109375,59,0,14777,True,3,1
587,37.05016166521952,40.02405498281787,3,0.3422062784433365,0.0023797010679534815,0.8703125,59,0,14781,True,3,1
588,38.05183143554851,41.02405498281787,3,0.340750752389431,0.0017977437605353529,0.8703125,59,0,14777,True,3,1
589,39.41429558623152,42.38487972508591,3,0.3368542015552521,0.00346019250638844,0.87578125,59,0,14775,True,3,1
590,37.7179394429973,40.69072164948454,3,0.3406124420464039,0.001938840677328898,0.8703125,59,0,14779,True,3,1
591,38.436751303811754,41.40893470790378,3,0.3413034588098526,0.0016949936338276686,0.87109375,59,0,14777,True,3,1
592,39.20816169880777,42.1786941580756,3,0.33956168964505196,0.003216060389457899,0.87265625,59,0,14775,True,3,1
593,38.59144957141111,41.56357388316151,3,0.3417402282357216,0.0029751832952173217,0.8734375,59,0,14777,True,3,1
594,37.56278795902366,40.5360824742268,3,0.34263129755854604,0.0020646051392181636,0.86796875,59,0,14779,True,3,1
595,37.872578618255034,40.84536082474227,3,0.340164627879858,0.0031842754159337253,0.87265625,59,0,14779,True,3,1
596,38.488785849690856,41.460481099656356,3,0.34030707478523253,0.003040894499986203,0.871875,59,0,14777,True,3,1
597,37.82668194401657,40.79946415050381,3,0.3384653814136982,0.004321464249636449,0.871875,59,0,14779,True,3,1
598,38.464202569569125,41.43642611683849,3,0.34054720774292946,0.005492006209049648,0.8765625,59,0,14777,True,3,1
599,37.97567140176019,40.948453608247426,3,0.34064176976680755,0.0020372386071707397,0.87421875,59,0,14779,True,3,1
600,37.67204276875884,40.64482497524608,3,0.34004696160554887,0.0020738873451015246,0.86953125,59,0,14779,True,3,1
601,38.59190278778538,41.56357388316151,3,0.34251610934734344,0.0015277251352802054,0.8734375,59,0,14777,True,3,1
602,38.02721779351276,41.0,3,0.34073556438088415,0.00553963934504431,0.875,59,0,14779,True,3,1
603,39.05239009476639,42.02405498281787,3,0.34217737764120104,0.0027040101196942686,0.8703125,59,0,14775,True,3,1
604,38.28260028268055,41.25429553264605,3,0.3400033190846443,0.006134793538796105,0.86875,59,0,14777,True,3,1
605,37.51118988768452,40.48453608247423,3,0.3409711129963398,0.0017641201637297358,0.8671875,59,0,14779,True,3,1
606,37.76948583474987,40.74226804123711,3,0.33852029144763945,0.003777372702290735,0.87109375,59,0,14779,True,3,1
607,39.36277334906832,42.333333333333336,3,0.33790700808167456,0.0021823013981230066,0.875,59,0,14775,True,3,1
608,38.8473611111291,41.81786941580756,3,0.3425380915403366,0.002590044863821208,0.8671875,59,0,14775,True,3,1
609,38.94992484408406,41.92096219931272,3,0.34263445138931276,0.0014721925116381188,0.86875,59,0,14775,True,3,1
610,38.48829769556433,41.460481099656356,3,0.3407381296157837,0.003969431726261445,0.871875,59,0,14777,True,3,1
611,37.775135552264,40.747917758751235,3,0.33879450112581255,0.003105015840514276,0.87109375,59,0,14779,True,3,1
612,38.64299596316369,41.61512027491409,3,0.3391980268061161,0.0021730994389720626,0.87421875,59,0,14777,True,3,1
613,38.49445972179435,41.46613081717048,3,0.3392125077545643,0.00518692700698208,0.871875,59,0,14777,True,3,1
614,37.88387805328328,40.85666025977052,3,0.33702031448483466,0.0028082640772463937,0.87265625,59,0,14779,True,3,1
615,38.48829769556433,41.460481099656356,3,0.3410475827753544,0.002184161166399713,0.871875,59,0,14777,True,3,1
616,37.87822833576916,40.8510105422564,3,0.3393860630691051,0.0024515280684868756,0.87265625,59,0,14779,True,3,1
617,38.95615529173495,41.92661191682684,3,0.33734222427010535,0.0026173296979739667,0.86875,59,0,14775,True,3,1
618,38.53990317965854,41.512027491408936,3,0.3385726623237133,0.002520633891700854,0.87265625,59,0,14777,True,3,1
619,37.563300267739564,40.5360824742268,3,0.34257768765091895,0.0020644894902572086,0.86796875,59,0,14779,True,3,1
620,39.10393648651896,42.07560137457045,3,0.3386507943272591,0.004097859074615629,0.87109375,59,0,14775,True,3,1
621,37.15885248665223,40.132797483837145,3,0.33965846002101896,0.004521305575156465,0.871875,59,0,14781,True,3,1
622,37.66636889665534,40.63917525773196,3,0.3410388551652431,0.002102288256156778,0.86953125,59,0,14779,True,3,1
623,37.76948583474987,40.74226804123711,3,0.3415836811065674,0.0031102476240620043,0.87109375,59,0,14779,True,3,1
624,38.33365852030659,41.30584192439862,3,0.34043033570051195,0.00409216554207239,0.86953125,59,0,14777,True,3,1
625,39.25978392473628,42.230240549828174,3,0.3381998546421528,0.00152936203067205,0.8734375,59,0,14775,True,3,1
626,38.59144957141111,41.56357388316151,3,0.33990474939346316,0.0032842216581727207,0.8734375,59,0,14777,True,3,1
627,37.92412501000761,40.896907216494846,3,0.3409250721335411,0.0014962776454453925,0.8734375,59,0,14779,True,3,1
628,37.82668194401657,40.79946415050381,3,0.34053161591291425,0.0035741950652115767,0.871875,59,0,14779,True,3,1
629,38.436751303811754,41.40893470790378,3,0.3382478289306164,0.0025725653855558236,0.87109375,59,0,14777,True,3,1
630,37.87822833576916,40.8510105422564,3,0.33963761031627654,0.0025849866245075165,0.87265625,59,0,14779,True,3,1
631,37.10170805697209,40.07560137457045,3,0.33941143527626993,0.0029878477778254612,0.87109375,59,0,14781,True,3,1
632,37.821032226502446,40.793814432989684,3,0.3417742647230625,0.0027512631201309715,0.871875,59,0,14779,True,3,1
633,38.18185696877049,41.15463917525773,3,0.33854727894067765,0.0018963343386307779,0.87734375,59,0,14779,True,3,1
634,38.43723945793828,41.40893470790378,3,0.3403149604797363,0.0032033465137903125,0.87109375,59,0,14777,True,3,1
635,39.38603468109254,42.35738831615121,3,0.3426761396229267,0.004235354563848611,0.8703125,59,0,14773,True,3,1
636,37.82668194401657,40.79946415050381,3,0.34036322459578516,0.004619389230876537,0.871875,59,0,14779,True,3,1
637,38.540356396032806,41.512027491408936,3,0.3397749036550522,0.002260510211738558,0.87265625,59,0,14777,True,3,1
638,37.821032226502446,40.793814432989684,3,0.33844276145100594,0.001665894753474116,0.871875,59,0,14779,True,3,1
639,37.35995232445089,40.333333333333336,3,0.3372846283018589,0.0035822288872575108,0.875,59,0,14781,True,3,1
640,37.821032226502446,40.793814432989684,3,0.34000191539525987,0.004112979822533006,0.871875,59,0,14779,True,3,1
641,38.846039590272696,41.81786941580756,3,0.3429732844233513,0.006975035566935079,0.8671875,59,0,14775,True,3,1
642,38.21212032832036,41.184343875589725,3,0.3403021633625031,0.002493605141005367,0.87265625,59,0,14777,True,3,1
643,38.10323626621776,41.07560137457045,3,0.34052394926548,0.0041905313461270115,0.87109375,59,0,14777,True,3,1
644,38.05183143554851,41.02405498281787,3,0.34029543623328207,0.0024946027392687862,0.8703125,59,0,14777,True,3,1
645,39.155482878271535,42.12714776632302,3,0.3410587258636951,0.005441357030403445,0.871875,59,0,14775,True,3,1
646,38.59139047906948,41.56357388316151,3,0.33890934363007547,0.004913003135577514,0.8734375,59,0,14777,True,3,1
647,39.31082542052804,42.28178694158076,3,0.3408519983291626,0.0012620190020481298,0.87421875,59,0,14775,True,3,1
648,39.31069049401047,42.28178694158076,3,0.3407419890165329,0.0051003273560494295,0.87421875,59,0,14775,True,3,1
649,37.76948583474987,40.74226804123711,3,0.33967205733060835,0.0032005449960059306,0.87109375,59,0,14779,True,3,1
650,38.53984408731691,41.512027491408936,3,0.3374821126461029,0.003467732263026087,0.87265625,59,0,14777,True,3,1
651,38.179019345048864,41.15120274914089,3,0.3377429895102978,0.004787189896730152,0.8671875,59,0,14777,True,3,1
652,38.95050557422083,41.92096219931272,3,0.33783665373921395,0.003989266788892756,0.86875,59,0,14775,True,3,1
653,39.720922919129485,42.69072164948454,3,0.33764331564307215,0.00279693036183369,0.8703125,59,0,14773,True,3,1
654,39.05295853524758,42.02405498281787,3,0.3398617096245289,0.004045566438441462,0.8703125,59,0,14775,True,3,1
655,37.66639305124472,40.63917525773196,3,0.3379854463040829,0.0032510926371650127,0.86953125,59,0,14779,True,3,1
656,38.38569306618571,41.35738831615121,3,0.3420455038547516,0.0012819455514334354,0.8703125,59,0,14777,True,3,1
657,37.98132111927431,40.95410332576155,3,0.3391556516289711,0.0034605780634781157,0.87421875,59,0,14779,True,3,1
658,39.31072085592449,42.28178694158076,3,0.33611428141593935,0.0018759702599010248,0.87421875,59,0,14773,True,3,1
659,38.89758598202527,41.86941580756013,3,0.3438351295888424,0.005616542128573824,0.86796875,59,0,14775,True,3,1
660,39.362725039889575,42.333333333333336,3,0.34026206508278845,0.0023274933135986288,0.875,59,0,14775,True,3,1
661,38.48829769556433,41.460481099656356,3,0.3393614448606968,0.002163838014961739,0.871875,59,0,14777,True,3,1
662,38.540356396032806,41.512027491408936,3,0.33938275277614594,0.0037412355494079366,0.87265625,59,0,14777,True,3,1
663,38.28260028268055,41.25429553264605,3,0.34077710956335067,0.003189724892703236,0.86875,59,0,14777,True,3,1
664,37.48714644127588,40.460481099656356,3,0.33880372941493986,0.0026559038796246776,0.871875,59,0,14779,True,3,1
665,39.05359835772598,42.02405498281787,3,0.3434284418821335,0.0029400105840552073,0.8703125,59,0,14775,True,3,1
666,37.872578618255034,40.84536082474227,3,0.34090453907847407,0.0026048095114088354,0.87265625,59,0,14779,True,3,1
667,37.76948583474987,40.74226804123711,3,0.3374365620315075,0.002448365447679088,0.87109375,59,0,14779,True,3,1
668,38.33365852030659,41.30584192439862,3,0.33899071142077447,0.0010304547868094456,0.86953125,59,0,14777,True,3,1
669,38.53990317965854,41.512027491408936,3,0.3402434639632702,0.0016535912391146207,0.87265625,59,0,14777,True,3,1
670,37.97567140176019,40.948453608247426,3,0.3384094960987568,0.001592352253213264,0.87421875,59,0,14779,True,3,1
671,37.7179394429973,40.69072164948454,3,0.3401773974299431,0.001661135083269139,0.8703125,59,0,14779,True,3,1
672,38.4485630475559,41.42023414293203,3,0.34059597849845885,0.0012304983250052118,0.87109375,59,0,14777,True,3,1
673,38.59190278778538,41.56357388316151,3,0.3414754293859005,0.001572800792289451,0.8734375,59,0,14777,True,3,1
674,37.97567140176019,40.948453608247426,3,0.3372242398560047,0.0026194568972757845,0.87421875,59,0,14779,True,3,1
675,39.31012205352928,42.28178694158076,3,0.3397253565490246,0.002228016301992174,0.87421875,59,0,14775,True,3,1
