2026-08-06T21:25:22 ep=28800 rolling600: reward=1.156 P1=19 P2=16 P3=565 fusion=25.46 (b2=12.0 b4=1.5 b5=12.0) margin=0.0000
2026-08-06T21:33:31 ep=29400 rolling600: reward=1.025 P1=28 P2=28 P3=544 fusion=25.61 (b2=12.0 b4=1.6 b5=12.0) margin=0.0000
2026-08-06T21:41:10 ep=30000 rolling600: reward=1.109 P1=17 P2=29 P3=554 fusion=25.43 (b2=12.0 b4=1.4 b5=12.0) margin=0.0000
2026-08-06T21:48:16 ep=30600 rolling600: reward=1.152 P1=18 P2=20 P3=562 fusion=25.49 (b2=12.0 b4=1.5 b5=12.0) margin=0.0000
2026-08-06T21:55:19 ep=31200 rolling600: reward=1.184 P1=13 P2=21 P3=566 fusion=25.43 (b2=12.0 b4=1.4 b5=12.0) margin=0.0000
2026-08-06T22:02:36 ep=31800 rolling600: reward=1.159 P1=13 P2=28 P3=559 fusion=25.44 (b2=12.0 b4=1.4 b5=12.0) margin=0.0000
2026-08-06T22:09:33 ep=32400 rolling600: reward=1.169 P1=17 P2=21 P3=562 fusion=25.50 (b2=12.0 b4=1.5 b5=12.0) margin=0.0000
2026-08-06T22:16:46 ep=33000 rolling600: reward=1.216 P1=14 P2=16 P3=570 fusion=25.44 (b2=12.0 b4=1.4 b5=12.0) margin=0.0000
2026-08-06T22:23:48 ep=33600 rolling600: reward=1.206 P1=11 P2=22 P3=567 fusion=25.31 (b2=12.0 b4=1.3 b5=12.0) margin=0.0000
2026-08-06T22:30:40 ep=34200 rolling600: reward=1.185 P1=17 P2=17 P3=566 fusion=25.35 (b2=12.0 b4=1.4 b5=12.0) margin=0.0000
2026-08-06T22:38:20 ep=34800 rolling600: reward=1.165 P1=15 P2=24 P3=561 fusion=25.35 (b2=12.0 b4=1.3 b5=12.0) margin=0.0000
2026-08-06T22:45:30 ep=35400 rolling600: reward=1.170 P1=20 P2=16 P3=564 fusion=25.52 (b2=12.0 b4=1.5 b5=12.0) margin=0.0000
2026-08-06T22:52:58 ep=36000 rolling600: reward=1.142 P1=18 P2=24 P3=558 fusion=25.42 (b2=12.0 b4=1.4 b5=12.0) margin=0.0000
2026-08-06T22:59:50 ep=36600 rolling600: reward=1.205 P1=12 P2=19 P3=569 fusion=25.40 (b2=12.0 b4=1.4 b5=12.0) margin=0.0000
2026-08-06T23:07:09 ep=37200 rolling600: reward=1.177 P1=16 P2=21 P3=563 fusion=25.40 (b2=12.0 b4=1.4 b5=12.0) margin=0.0000
2026-08-06T23:14:00 ep=37800 rolling600: reward=1.163 P1=15 P2=24 P3=561 fusion=25.43 (b2=12.0 b4=1.4 b5=12.0) margin=0.0000
2026-08-06T23:20:54 ep=38400 rolling600: reward=1.132 P1=18 P2=23 P3=559 fusion=25.23 (b2=12.0 b4=1.2 b5=12.0) margin=0.0000
2026-08-06T23:27:45 ep=39000 rolling600: reward=1.151 P1=14 P2=23 P3=563 fusion=25.30 (b2=12.0 b4=1.3 b5=12.0) margin=0.0000
2026-08-06T23:35:05 ep=39600 rolling600: reward=1.189 P1=15 P2=17 P3=568 fusion=25.45 (b2=12.0 b4=1.4 b5=12.0) margin=0.0000
2026-08-06T23:42:00 ep=40200 rolling600: reward=1.203 P1=11 P2=20 P3=569 fusion=25.46 (b2=12.0 b4=1.5 b5=12.0) margin=0.0000
2026-08-06T23:49:12 ep=40800 rolling600: reward=1.094 P1=19 P2=28 P3=553 fusion=25.48 (b2=12.0 b4=1.5 b5=12.0) margin=0.0000
2026-08-06T23:56:19 ep=41400 rolling600: reward=1.146 P1=12 P2=25 P3=563 fusion=25.49 (b2=12.0 b4=1.5 b5=12.0) margin=0.0000
2026-08-07T00:04:31 ep=42000 rolling600: reward=1.149 P1=5 P2=34 P3=561 fusion=25.61 (b2=12.0 b4=1.6 b5=12.0) margin=0.0000
2026-08-07T00:13:46 ep=42600 rolling600: reward=1.091 P1=19 P2=24 P3=557 fusion=25.88 (b2=12.0 b4=1.9 b5=12.0) margin=0.0000
2026-08-07T00:22:38 ep=43200 rolling600: reward=1.154 P1=16 P2=19 P3=565 fusion=26.02 (b2=12.0 b4=2.0 b5=12.0) margin=0.0000
2026-08-07T00:33:02 ep=43800 rolling600: reward=1.126 P1=19 P2=21 P3=560 fusion=26.19 (b2=12.0 b4=2.2 b5=12.0) margin=0.0000
2026-08-07T00:42:44 ep=44400 rolling600: reward=1.156 P1=14 P2=23 P3=563 fusion=26.28 (b2=12.0 b4=2.3 b5=12.0) margin=0.0000
2026-08-07T00:53:05 ep=45000 rolling600: reward=1.115 P1=20 P2=22 P3=558 fusion=26.28 (b2=12.0 b4=2.3 b5=12.0) margin=0.0000
2026-08-07T01:01:51 ep=45600 rolling600: reward=1.201 P1=8 P2=25 P3=567 fusion=26.23 (b2=12.0 b4=2.2 b5=12.0) margin=0.0000
2026-08-07T01:10:21 ep=46200 rolling600: reward=1.095 P1=16 P2=34 P3=550 fusion=26.25 (b2=12.0 b4=2.2 b5=12.0) margin=0.0000
2026-08-07T01:19:03 ep=46800 rolling600: reward=1.205 P1=10 P2=19 P3=571 fusion=26.26 (b2=12.0 b4=2.3 b5=12.0) margin=0.0000
2026-08-07T01:27:51 ep=47400 rolling600: reward=1.162 P1=14 P2=22 P3=564 fusion=26.27 (b2=12.0 b4=2.3 b5=12.0) margin=0.0000
2026-08-07T01:36:30 ep=48000 rolling600: reward=1.114 P1=15 P2=31 P3=554 fusion=26.18 (b2=12.0 b4=2.2 b5=12.0) margin=0.0000
2026-08-07T01:45:18 ep=48600 rolling600: reward=1.195 P1=15 P2=17 P3=568 fusion=26.20 (b2=12.0 b4=2.2 b5=12.0) margin=0.0000
2026-08-07T01:54:06 ep=49200 rolling600: reward=1.150 P1=15 P2=26 P3=559 fusion=26.16 (b2=12.0 b4=2.2 b5=12.0) margin=0.0000
2026-08-07T02:02:22 ep=49800 rolling600: reward=1.154 P1=20 P2=17 P3=563 fusion=26.11 (b2=12.0 b4=2.1 b5=12.0) margin=0.0000
2026-08-07T02:05:19 ep=50000 rolling600: reward=1.169 P1=15 P2=22 P3=563 fusion=26.09 (b2=12.0 b4=2.1 b5=12.0) margin=0.0000
2026-08-07T02:05:21 ep=50000 rolling600: reward=1.169 P1=15 P2=22 P3=563 fusion=26.09 (b2=12.0 b4=2.1 b5=12.0) margin=0.0000
