episode,rolling60_mean,rolling60_min,rolling60_max,rolling300_mean,rolling300_min,rolling300_max,rolling1000_mean,rolling1000_min,rolling1000_max
35902,36.43447996,-3.28463617,42.23891553,37.18638766,-3.79497480,42.24507560,37.41719608,-3.92721191,42.24524534
35903,36.45125451,-3.28463617,42.23891553,37.18523848,-3.79497480,42.24507560,37.41335282,-3.92721191,42.24524534
35904,37.20227943,-3.28463617,42.23891553,37.20038292,-3.79497480,42.24507560,37.41820483,-3.92721191,42.24524534
35905,37.20240039,-3.28463617,42.23891553,37.19939763,-3.79497480,42.24507560,37.41835930,-3.92721191,42.24524534
35906,36.52727994,-3.28463617,42.23891553,37.04764735,-3.79497480,42.24507560,37.37330307,-3.92721191,42.24524534
35907,36.52486928,-3.28463617,42.23891553,37.19805812,-3.79497480,42.24507560,37.37316262,-3.92721191,42.24524534
35908,36.53666353,-3.28463617,42.23891553,37.19907581,-3.79497480,42.24507560,37.37381953,-3.92721191,42.24524534
35909,36.46380151,-3.28463617,42.23891553,37.19854356,-3.79497480,42.24507560,37.36942161,-3.92721191,42.24524534
35910,36.40292125,-3.28463617,42.23891553,37.18746173,-3.79497480,42.24507560,37.36576319,-3.92721191,42.24524534
35911,36.74737180,-3.28463617,42.23891553,37.18797618,-3.79497480,42.24507560,37.36541216,-3.92721191,42.24524534
35912,36.82569322,-3.28463617,42.23891553,37.18644290,-3.79497480,42.24507560,37.36930567,-3.92721191,42.24524534
35913,36.82384794,-3.28463617,42.23891553,37.18641898,-3.79497480,42.24507560,37.36464789,-3.92721191,42.24524534
35914,36.81546021,-3.28463617,42.23891553,37.17075763,-3.79497480,42.24507560,37.36008981,-3.92721191,42.24524534
35915,36.75106474,-3.28463617,42.23891553,37.23924863,-3.79497480,42.24507560,37.36039098,-3.92721191,42.24524534
35916,36.75090998,-3.28463617,42.23891553,37.23857480,-3.79497480,42.24507560,37.38056605,-3.92721191,42.24524534
35917,36.82609569,-3.28463617,42.23891553,37.25529853,-3.79497480,42.24507560,37.38072559,-3.92721191,42.24524534
35918,36.90447399,-3.28463617,42.23891553,37.25474793,-3.79497480,42.24507560,37.38442002,-3.92721191,42.24524534
35919,36.91641772,-3.28463617,42.23891553,37.25710606,-3.79497480,42.24507560,37.38057619,-3.92721191,42.24524534
35920,36.91898240,-3.28463617,42.23891553,37.24143293,-3.79497480,42.24507560,37.37602327,-3.92721191,42.24524534
35921,36.91640886,-3.28463617,42.23891553,37.24142260,-3.79497480,42.24507560,37.38022334,-3.92721191,42.24524534
35922,36.84392313,-3.28463617,42.23891553,37.24361888,-3.79497480,42.24507560,37.38006509,-3.92721191,42.24524534
35923,36.92501058,-3.28463617,42.23891553,37.24312209,-3.79497480,42.24507560,37.38442217,-3.92721191,42.24524534
35924,36.99433208,-3.28463617,42.24132164,37.25933022,-3.79497480,42.24507560,37.38913090,-3.92721191,42.24524534
35925,36.24570238,-3.28463617,42.24132164,37.10914147,-3.79497480,42.24507560,37.34422139,-3.92721191,42.24524534
35926,36.31581065,-3.28463617,42.24132164,37.10913947,-3.79497480,42.24507560,37.34438273,-3.92721191,42.24524534
35927,36.31828417,-3.28463617,42.24132164,37.10745212,-3.79497480,42.24507560,37.34438048,-3.92721191,42.24524534
35928,36.32076201,-3.28463617,42.24132164,37.12194016,-3.79497480,42.24507560,37.34908090,-3.92721191,42.24524534
35929,36.40443141,-3.28463617,42.24132164,37.12145257,-3.79497480,42.24507560,37.34908681,-3.92721191,42.24524534
35930,35.71825592,-3.28841392,42.24132164,36.97069216,-3.79497480,42.24507560,37.30806687,-3.92721191,42.24524534
35931,35.65149982,-3.28841392,42.24132164,36.97301848,-3.79497480,42.24507560,37.30452555,-3.92721191,42.24524534
35932,35.24852072,-3.28841392,42.24132164,36.90850954,-3.79497480,42.24507560,37.28502230,-3.92721191,42.24524534
35933,35.25116175,-3.28841392,42.24176197,37.05929552,-3.79497480,42.24507560,37.30971043,-3.92721191,42.24524534
35934,35.18043655,-3.28841392,42.24176197,37.04409733,-3.79497480,42.24507560,37.31001363,-3.92721191,42.24524534
35935,35.18049478,-3.28841392,42.24176197,37.04459282,-3.79497480,42.24507560,37.31032406,-3.92721191,42.24524534
35936,35.18289505,-3.28841392,42.24176197,37.05910452,-3.79497480,42.24507560,37.31048013,-3.92721191,42.24524534
35937,35.86165881,-3.28841392,42.24176197,37.04394158,-3.79497480,42.24507560,37.30576894,-3.92721191,42.24507560
35938,35.86408645,-3.28841392,42.24176197,37.05911778,-3.79497480,42.24507560,37.31012585,-3.92721191,42.24507560
35939,35.79066907,-3.28841392,42.24176197,37.06066775,-3.79497480,42.24507560,37.30973437,-3.92721191,42.24507560
35940,35.78995468,-3.28841392,42.24176197,37.06067237,-3.79497480,42.24507560,37.30518582,-3.92721191,42.24507560
35941,35.86071347,-3.28841392,42.24176197,37.07634436,-3.79497480,42.24507560,37.30488104,-3.92721191,42.24507560
35942,35.93609584,-3.28841392,42.24176197,37.08974382,-3.79497480,42.24507560,37.30472814,-3.92721191,42.24507560
35943,35.92763983,-3.28841392,42.24176197,37.08856759,-3.79497480,42.24507560,37.30032690,-3.92721191,42.24507560
35944,35.85167391,-3.28841392,42.24176197,37.07189721,-3.79497480,42.24507560,37.29546386,-3.92721191,42.24507560
35945,35.85402231,-3.28841392,42.24176197,37.07189282,-3.79497480,42.24507560,37.29591539,-3.92721191,42.24507560
35946,35.92150337,-3.28841392,42.24176197,37.15195416,-3.79497480,42.24507560,37.29591057,-3.92721191,42.24507560
35947,35.97152913,-3.28841392,42.24176197,37.23081226,-3.79497480,42.24507560,37.29991795,-3.92721191,42.24507560
35948,36.04362037,-3.28841392,42.24176197,37.38143473,-3.79497480,42.24507560,37.30003823,-3.92721191,42.24507560
35949,36.11426193,-3.28841392,42.24176197,37.37987867,-3.79497480,42.24507560,37.30428009,-3.92721191,42.24507560
35950,36.11593503,-3.28841392,42.24176197,37.37922601,-3.79497480,42.24507560,37.30427523,-3.92721191,42.24507560
35951,36.87455162,-3.28841392,42.24176197,37.38074273,-3.79497480,42.24507560,37.30842334,-3.92721191,42.24507560
35952,36.87490972,-3.28841392,42.24176197,37.38122470,-3.79497480,42.24507560,37.31281791,-3.92721191,42.24507560
35953,36.81700199,-3.28841392,42.24176197,37.38455124,-3.79497480,42.24507560,37.30919161,-3.92721191,42.24507560
35954,36.13778843,-3.28841392,42.24176197,37.23538649,-3.79497480,42.24507560,37.26398238,-3.92721191,42.24507560
35955,35.46498443,-3.28841392,42.24176197,37.09913909,-3.79497480,42.24507560,37.21921559,-3.92721191,42.24507560
35956,35.53494938,-3.28841392,42.24176197,37.11479829,-3.79497480,42.24507560,37.21921212,-3.92721191,42.24507560
35957,35.60253529,-3.28841392,42.24176197,37.12932334,-3.79497480,42.24507560,37.21891947,-3.92721191,42.24507560
35958,36.00656553,-3.28841392,42.24176197,37.12931008,-3.79497480,42.24507560,37.21876341,-3.92721191,42.24507560
35959,36.00326993,-3.28841392,42.24176197,37.13033400,-3.79497480,42.24507560,37.21451382,-3.92721191,42.24507560
35960,36.07320880,-3.28841392,42.24176197,37.13032068,-3.79497480,42.24507560,37.21435134,-3.92721191,42.24507560
35961,35.99813168,-3.28841392,42.24176197,37.13048574,-3.79497480,42.24507560,37.20983959,-3.92721191,42.24507560
35962,36.06803110,-3.28841392,42.24176197,37.13157229,-3.79497480,42.24507560,37.21014205,-3.92721191,42.24507560
35963,36.06217747,-3.28841392,42.24176197,37.11858279,-3.79497480,42.24507560,37.21014070,-3.92721191,42.24507560
35964,35.98965217,-3.28841392,42.24176197,37.10355715,-3.79497480,42.24507560,37.21063607,-3.92721191,42.24507560
35965,35.98943654,-3.28841392,42.24176197,37.11871876,-3.79497480,42.24507560,37.21066118,-3.92721191,42.24507560
35966,36.74805898,-3.28841392,42.24176197,37.12025593,-3.79497480,42.24507560,37.21532216,-3.92721191,42.24507560
35967,36.75041552,-3.28841392,42.24176197,37.12076702,-3.79497480,42.24507560,37.21881747,-3.92721191,42.24507560
35968,36.05823623,-3.29360155,42.24176197,36.98284329,-3.79497480,42.24507560,37.17799067,-3.92721191,42.24507560
35969,36.06989597,-3.29360155,42.24176197,36.96950734,-3.79497480,42.24507560,37.17414122,-3.92721191,42.24507560
35970,36.05831350,-3.29360155,42.24176197,36.95553673,-3.79497480,42.24507560,37.17390145,-3.92721191,42.24507560
35971,36.13098021,-3.29360155,42.24273194,36.97174053,-3.79497480,42.24507560,37.17421449,-3.92721191,42.24507560
35972,36.05776954,-3.29360155,42.24273194,36.95659922,-3.79497480,42.24507560,37.16982119,-3.92721191,42.24507560
35973,36.08290913,-3.29360155,42.24273194,36.94610121,-3.79497480,42.24507560,37.16697118,-3.92721191,42.24507560
35974,36.08876735,-3.29360155,42.24273194,36.94676643,-3.79497480,42.24507560,37.16246419,-3.92721191,42.24507560
35975,35.40444717,-3.29360155,42.24273194,36.80937731,-3.79497480,42.24507560,37.12225506,-3.92721191,42.24507560
35976,35.39610865,-3.29360155,42.24273194,36.79417534,-3.79497480,42.24507560,37.11769338,-3.92721191,42.24507560
35977,35.31766055,-3.29360155,42.24273194,36.77952916,-3.79497480,42.24507560,37.11283336,-3.92721191,42.24507560
35978,34.90749648,-3.29360155,42.24273194,36.71316369,-3.79497480,42.24507560,37.08821993,-3.92721191,42.24507560
35979,34.90156435,-3.29360155,42.24273194,36.71381359,-3.79497480,42.24507560,37.08841880,-3.92721191,42.24507560
35980,34.89985812,-3.29360155,42.24273194,36.71330713,-3.79497480,42.24507560,37.08363880,-3.92721191,42.24507560
35981,34.82985423,-3.29360155,42.24273194,36.69931079,-3.79497480,42.24507560,37.07928018,-3.92721191,42.24507560
35982,34.89983351,-3.29360155,42.24273194,36.71432415,-3.79497480,42.24507560,37.07896933,-3.92721191,42.24507560
35983,34.89724382,-3.29360155,42.24273194,36.86355696,-3.79497480,42.24507560,37.08252153,-3.92721191,42.24507560
35984,34.82459373,-3.29360155,42.24273194,36.84955509,-3.79497480,42.24507560,37.08251907,-3.92721191,42.24507560
35985,35.50646896,-3.29360155,42.24273194,36.83569866,-3.79497480,42.24507560,37.08256824,-3.92721191,42.24507560
35986,35.50637743,-3.29360155,42.24273194,36.83622032,-3.79497480,42.24507560,37.08257615,-3.92721191,42.24507560
35987,35.50133860,-3.29360155,42.24273194,36.82069336,-3.79497480,42.24507560,37.07807839,-3.92721191,42.24507560
35988,35.50143490,-3.29360155,42.24273194,36.83585874,-3.79497480,42.24507560,37.08243276,-3.92721191,42.24507560
35989,35.50119360,-3.29360155,42.24273194,36.84985780,-3.79497480,42.24507560,37.08662752,-3.92721191,42.24507560
35990,36.18734049,-3.29360155,42.24273194,36.85153382,-3.79497480,42.24507560,37.08242669,-3.92721191,42.24507560
35991,36.24891219,-3.29360155,42.24273194,36.86604006,-3.79497480,42.24507560,37.12763893,-3.92721191,42.24507560
35992,36.65192095,-3.29360155,42.24273194,36.86645792,-3.79497480,42.24507560,37.17283146,-3.92721191,42.24507560
35993,36.59095288,-3.29360155,42.24273194,36.85478339,-3.79497480,42.24507560,37.16963402,-3.92721191,42.24507560
35994,36.59097968,-3.29360155,42.24273194,36.84012998,-3.79497480,42.24507560,37.16959027,-3.92721191,42.24507560
35995,36.60263581,-3.29360155,42.24273194,36.82744998,-3.79497480,42.24507560,37.16978651,-3.92721191,42.24507560
35996,36.60015149,-3.29360155,42.24273194,36.84311208,-3.79497480,42.24507560,37.16963922,-3.92721191,42.24507560
35997,36.67336935,-3.29360155,42.24273194,36.85659934,-3.79497480,42.24507560,37.16963231,-3.92721191,42.24507560
35998,36.67333495,-3.29360155,42.24273194,36.85761799,-3.79497480,42.24507560,37.17448269,-3.92721191,42.24507560
35999,36.67657585,-3.29360155,42.24273194,36.84413081,-3.79497480,42.24507560,37.17027417,-3.92721191,42.24507560
36000,36.68816579,-3.29360155,42.24273194,36.84796419,-3.79497480,42.24507560,37.17061637,-3.92721191,42.24507560
36001,36.61748094,-3.29360155,42.24273194,36.84447319,-3.79497480,42.24507560,37.17042250,-3.92721191,42.24507560
36002,36.61784562,-3.29360155,42.24273194,36.84391907,-3.79497480,42.24507560,37.17426927,-3.92721191,42.24507560
36003,36.62043027,-3.29360155,42.24273194,36.84275222,-3.79497480,42.24507560,37.17002602,-3.92721191,42.24507560
36004,36.70141394,-3.29360155,42.24273194,36.92507155,-3.79497480,42.24507560,37.17472987,-3.92721191,42.24507560
36005,36.61800977,-3.29360155,42.24273194,36.90839091,-3.79497480,42.24507560,37.17018058,-3.92721191,42.24507560
36006,36.54728690,-3.29360155,42.24273194,36.90606973,-3.79497480,42.24507560,37.21089880,-3.92721191,42.24507560
36007,36.47644976,-3.29360155,42.24273194,36.89140512,-3.79497480,42.24507560,37.21084812,-3.92721191,42.24507560
36008,36.47184233,-3.29360155,42.24273194,36.89090038,-3.79497480,42.24507560,37.21485244,-3.92721191,42.24507560
36009,36.41108337,-3.29360155,42.24273194,36.87818669,-3.79497480,42.24507560,37.21092224,-3.92721191,42.24507560
36010,36.48693170,-3.29360155,42.24273194,36.89218119,-3.79497480,42.24507560,37.23508155,-3.92721191,42.24507560
36011,36.42033014,-3.29360155,42.24273194,36.89335711,-3.79497480,42.24507560,37.23139145,-3.92721191,42.24507560
36012,36.34799751,-3.29360155,42.24273194,36.87833479,-3.79497480,42.24507560,37.23124421,-3.92721191,42.24507560
36013,36.41135503,-3.29360155,42.24273194,36.89049311,-3.79497480,42.24507560,37.23169434,-3.92721191,42.24507560
36014,37.09233340,-3.29360155,42.24273194,36.89165901,-3.79497480,42.24507560,37.22779861,-3.92721191,42.24507560
36015,37.77932035,-3.29360155,42.24273194,37.03174151,-3.29360155,42.24507560,37.22394715,-3.92721191,42.24507560
36016,37.02822098,-3.29360155,42.24273194,36.88210194,-3.29360155,42.24507560,37.18342778,-3.92721191,42.24507560
36017,37.02802716,-3.29360155,42.24273194,36.89556817,-3.29360155,42.24507560,37.18792870,-3.92721191,42.24507560
36018,37.03068706,-3.29360155,42.24273194,36.89606656,-3.29360155,42.24507560,37.19243221,-3.92721191,42.24507560
36019,37.10661430,-3.29360155,42.24273194,36.91008794,-3.29360155,42.24507560,37.19709526,-3.92721191,42.24507560
36020,37.10906148,-3.29360155,42.24273194,36.92341242,-3.29360155,42.24507560,37.19724344,-3.92721191,42.24507560
36021,37.18430806,-3.29360155,42.24273194,36.92291470,-3.29360155,42.24507560,37.19740952,-3.92721191,42.24507560
36022,37.10091116,-3.29360155,42.24273194,36.92021885,-3.29360155,42.24507560,37.19660310,-3.92721191,42.24507560
36023,37.10413767,-3.29360155,42.24273194,36.90632814,-3.29360155,42.24452835,37.19290532,-3.92721191,42.24507560
36024,36.76909303,-3.29360155,42.24273194,36.82530182,-3.29360155,42.24452835,37.17264351,-3.92721191,42.24507560
36025,36.76678663,-3.29360155,42.24273194,36.84101021,-3.29360155,42.24452835,37.17218986,-3.92721191,42.24507560
36026,36.70332908,-3.29360155,42.24273194,36.84283915,-3.29360155,42.24452835,37.17288997,-3.92721191,42.24507560
36027,36.69831286,-3.29360155,42.24273194,36.85582731,-3.29360155,42.24452835,37.17743892,-3.92721191,42.24507560
36028,37.38210823,-2.98715297,42.24273194,36.84181538,-3.29360155,42.24452835,37.17744520,-3.92721191,42.24507560
36029,37.45148180,-2.98715297,42.24273194,36.99359398,-3.29360155,42.24452835,37.22287153,-3.92721191,42.24507560
36030,37.44565407,-2.98715297,42.24273194,36.97895784,-3.29360155,42.24452835,37.21832896,-3.92721191,42.24507560
36031,37.38471357,-2.98715297,42.24109611,36.96731045,-3.29360155,42.24452835,37.21883557,-3.92721191,42.24507560
36032,37.46052281,-2.98715297,42.24109611,36.98132760,-3.29360155,42.24452835,37.21901879,-3.92721191,42.24507560
36033,37.43722988,-2.98715297,42.24109611,36.98132096,-3.29360155,42.24452835,37.21897927,-3.92721191,42.24507560
36034,37.43724521,-2.98715297,42.24109611,36.96633228,-3.29360155,42.24452835,37.21477421,-3.92721191,42.24507560
36035,37.77934561,-2.98715297,42.24109611,36.90020133,-3.29360155,42.24452835,37.19478430,-3.92721191,42.24507560
36036,37.78269340,-2.98715297,42.24109611,36.89919810,-3.29360155,42.24452835,37.19413226,-3.92721191,42.24507560
36037,37.85586894,-2.98715297,42.24109611,36.89766109,-3.29360155,42.24452835,37.19767417,-3.92721191,42.24507560
36038,38.19614579,-2.98715297,42.24109611,36.89716874,-3.29360155,42.24452835,37.19752506,-3.92721191,42.24507560
36039,38.19284708,-2.98715297,42.24109611,36.89534063,-3.29360155,42.24452835,37.19682376,-3.92721191,42.24507560
36040,38.27050262,-2.98715297,42.24109611,36.89533096,-3.29360155,42.24452835,37.19670428,-3.92721191,42.24507560
36041,38.26465557,-2.98715297,42.24109611,36.88118492,-3.29360155,42.24452835,37.19680476,-3.92721191,42.24507560
36042,38.26983144,-2.98715297,42.24109611,36.89722154,-3.29360155,42.24452835,37.20181363,-3.92721191,42.24507560
36043,38.27238305,-2.98715297,42.24109611,36.89621329,-3.29360155,42.24452835,37.20150717,-3.92721191,42.24507560
36044,38.33743969,-2.98715297,42.24109611,36.89623661,-3.29360155,42.24452835,37.20105619,-3.92721191,42.24507560
36045,38.33069947,-2.98715297,42.24109611,36.89505557,-3.29360155,42.24452835,37.19635131,-3.92721191,42.24507560
36046,37.58210070,-2.98715297,42.24109611,36.75767571,-3.29360155,42.24452835,37.15599276,-3.92721191,42.24507560
36047,37.58972147,-2.98715297,42.24109611,36.75884319,-3.29360155,42.24452835,37.15164116,-3.92721191,42.24507560
36048,36.84130854,-2.98715297,42.24109611,36.68969333,-3.29360155,42.24452835,37.10688088,-3.92721191,42.24507560
36049,36.77140288,-2.98715297,42.24109611,36.68953049,-3.29360155,42.24452835,37.10270924,-3.92721191,42.24507560
36050,36.84139713,-2.98715297,42.24109611,36.69003233,-3.29360155,42.24452835,37.10270820,-3.92721191,42.24507560
36051,36.84157676,-2.98715297,42.24109611,36.70238519,-3.29360155,42.24452835,37.10711568,-3.92721191,42.24507560
36052,36.08830460,-3.29260863,42.24109611,36.56680800,-3.29360155,42.24452835,37.06558775,-3.92721191,42.24507560
36053,36.06825346,-3.29260863,42.24109611,36.55211192,-3.29360155,42.24452835,37.06088543,-3.92721191,42.24507560
36054,36.07402206,-3.29260863,42.24109611,36.53760924,-3.29360155,42.24452835,37.06138472,-3.92721191,42.24507560
36055,36.05907734,-3.29260863,42.24109611,36.53629006,-3.29360155,42.24452835,37.06098935,-3.92721191,42.24507560
36056,35.65269884,-3.29260863,42.24109611,36.46901773,-3.29360155,42.24452835,37.03645688,-3.92721191,42.24507560
36057,35.59113713,-3.29260863,42.24109611,36.47070217,-3.29360155,42.24452835,37.03244577,-3.92721191,42.24507560
36058,35.51290815,-3.29260863,42.24109611,36.46723045,-3.29360155,42.24452835,37.03225504,-3.92721191,42.24507560
36059,35.58547766,-3.29260863,42.24109611,36.48240233,-3.29360155,42.24452835,37.03209972,-3.92721191,42.24507560
36060,35.58301399,-3.29260863,42.24109611,36.46905109,-3.29360155,42.24452835,37.02824163,-3.92721191,42.24507560
36061,35.58040125,-3.29260863,42.24109611,36.46954230,-3.29360155,42.24452835,37.02838798,-3.92721191,42.24507560
36062,35.51637323,-3.29260863,42.24109611,36.45567245,-3.29360155,42.24452835,37.02472251,-3.92721191,42.24507560
36063,34.84122566,-3.29260863,42.24109611,36.31931316,-3.29360155,42.24452835,36.98396761,-3.92721191,42.24507560
36064,34.84129420,-3.29260863,42.24109611,36.33334061,-3.29360155,42.24452835,36.98832803,-3.92721191,42.24507560
36065,34.85299478,-3.29260863,42.24109611,36.31998834,-3.29360155,42.24452835,36.98887796,-3.92721191,42.24507560
36066,34.85882365,-3.29260863,42.24109611,36.30548044,-3.29360155,42.24452835,36.98922827,-3.92721191,42.24507560
36067,34.93716290,-3.29260863,42.24109611,36.32217458,-3.29360155,42.24452835,36.98922716,-3.92721191,42.24507560
36068,34.53388260,-3.29260863,42.24109611,36.25501505,-3.29360155,42.24452835,36.96938414,-3.92721191,42.24507560
36069,34.53565820,-3.29260863,42.24109611,36.25735210,-3.29360155,42.24452835,36.96568844,-3.92721191,42.24507560
36070,34.46062934,-3.29260863,42.24109611,36.24286015,-3.29360155,42.24452835,36.96553923,-3.92721191,42.24507560
36071,34.44972774,-3.29260863,42.24109611,36.37876493,-3.29360155,42.24452835,36.96559080,-3.92721191,42.24507560
36072,34.45803737,-3.29260863,42.24109611,36.38112313,-3.29360155,42.24452835,36.96644890,-3.92721191,42.24507560
36073,34.38886901,-3.29260863,42.24109611,36.38398467,-3.29360155,42.24452835,36.96229207,-3.92721191,42.24507560
36074,33.70778213,-3.29260863,42.24109611,36.24893280,-3.29360155,42.24452835,36.91753328,-3.92721191,42.24507560
36075,33.70199112,-3.29260863,42.24109611,36.23493073,-3.29360155,42.24452835,36.91332315,-3.92721191,42.24507560
36076,34.37733192,-3.29260863,42.24109611,36.22026098,-3.29360155,42.24452835,36.90877408,-3.92721191,42.24507560
36077,34.30158488,-3.29260863,42.24109611,36.21860352,-3.29360155,42.24452835,36.90823156,-3.92721191,42.24507560
36078,34.29660809,-3.29260863,42.24109611,36.21912035,-3.29360155,42.24452835,36.91279328,-3.92721191,42.24507560
36079,34.22067393,-3.29260863,42.24109611,36.21729199,-3.29360155,42.24452835,36.90811701,-3.92721191,42.24507560
36080,34.15912298,-3.29260863,42.24109611,36.21947172,-3.29360155,42.24452835,36.90826990,-3.92721191,42.24507560
36081,34.15386570,-3.29260863,42.24109611,36.21791333,-3.29360155,42.24452835,36.90810720,-3.92721191,42.24507560
36082,34.23742433,-3.29260863,42.24109611,36.21791635,-3.29360155,42.24452835,36.90842096,-3.92721191,42.24507560
36083,34.22833202,-3.29260863,42.24109611,36.20321817,-3.29360155,42.24452835,36.90371437,-3.92721191,42.24507560
36084,34.23228698,-3.29260863,42.24109611,36.12299894,-3.29360155,42.24452835,36.88384571,-3.92721191,42.24507560
36085,34.23480268,-3.29260863,42.24109611,36.13650899,-3.29360155,42.24452835,36.88369261,-3.92721191,42.24507560
36086,34.22311984,-3.29260863,42.24109611,36.12199255,-3.29360155,42.24452835,36.87932949,-3.92721191,42.24507560
36087,34.15240127,-3.29260863,42.24109611,36.11967701,-3.29360155,42.24452835,36.87933420,-3.92721191,42.24507560
36088,34.22233440,-3.29260863,42.24109611,36.11862895,-3.29360155,42.24273194,36.87917328,-3.92721191,42.24507560
36089,34.21973888,-3.29260863,42.23891553,36.11923817,-3.29360155,42.24273194,36.88337381,-3.92721191,42.24507560
36090,34.21976306,-3.29260863,42.23891553,36.11808099,-3.29360155,42.24273194,36.90267441,-3.92721191,42.24507560
36091,34.19965551,-3.29260863,42.23891553,36.10189523,-3.29360155,42.24273194,36.94303964,-3.92721191,42.24507560
36092,34.20469967,-3.29260863,42.23891553,36.11755457,-3.29360155,42.24273194,36.94304397,-3.92721191,42.24507560
36093,34.28315193,-3.29260863,42.24067501,36.11918571,-3.29360155,42.24273194,36.98857512,-3.92721191,42.24507560
36094,34.35823466,-3.29260863,42.24067501,36.11971561,-3.29360155,42.24273194,36.99293202,-3.92721191,42.24507560
36095,34.76975224,-3.29260863,42.24067501,36.13405625,-3.29360155,42.24273194,36.99322407,-3.92721191,42.24507560
36096,34.08814724,-3.31637343,42.24067501,35.98273679,-3.31637343,42.24273194,36.95248180,-3.92721191,42.24507560
36097,34.01571277,-3.31637343,42.24067501,35.96820423,-3.31637343,42.24273194,36.95233135,-3.92721191,42.24507560
36098,34.01572408,-3.31637343,42.24067501,35.96821451,-3.31637343,42.24273194,36.94798564,-3.92721191,42.24507560
36099,34.01909141,-3.31637343,42.24067501,36.10497322,-3.31637343,42.24273194,36.94348824,-3.92721191,42.24507560
36100,33.95813023,-3.31637343,42.24067501,36.09330071,-3.31637343,42.24273194,36.93983465,-3.92721191,42.24507560
36101,34.02901988,-3.31637343,42.24067501,36.24254229,-3.31637343,42.24273194,36.94373585,-3.92721191,42.24507560
36102,33.95059293,-3.31637343,42.24067501,36.24020812,-3.31637343,42.24273194,36.93918843,-3.92721191,42.24507560
36103,33.88307964,-3.31637343,42.24067501,36.23903832,-3.31637343,42.24273194,36.93919182,-3.92721191,42.24507560
36104,33.81545350,-3.31637343,42.24067501,36.23902989,-3.31637343,42.24273194,36.93899239,-3.92721191,42.24507560
36105,33.81302682,-3.31637343,42.24067501,36.23621040,-3.31637343,42.24273194,36.93428855,-3.92721191,42.24507560
36106,34.55894405,-3.31637343,42.24067501,36.25033248,-3.31637343,42.24273194,36.93428352,-3.92721191,42.24507560
36107,34.62372675,-3.31637343,42.24067501,36.24930461,-3.31637343,42.24273194,36.93427731,-3.92721191,42.24507560
36108,35.29884586,-3.31637343,42.24067501,36.24864907,-3.31637343,42.24273194,36.93392715,-3.92721191,42.24507560
36109,35.36645316,-3.31637343,42.24067501,36.26318109,-3.31637343,42.24273194,36.93378475,-3.92721191,42.24507560
36110,35.28811977,-3.31637343,42.24067501,36.26151020,-3.31637343,42.24273194,36.92893356,-3.92721191,42.24507560
36111,35.21799822,-3.31637343,42.24067501,36.26034814,-3.31637343,42.24273194,36.92443424,-3.92721191,42.24507560
36112,35.90422088,-3.31637343,42.24067501,36.26034129,-3.31637343,42.24273194,36.92353779,-3.92721191,42.24507560
36113,35.91838761,-3.31637343,42.24067501,36.26368143,-3.31637343,42.24273194,36.92419215,-3.92721191,42.24507560
36114,35.90999959,-3.31637343,42.24067501,36.26199833,-3.31637343,42.24273194,36.91979341,-3.92721191,42.24507560
36115,35.98342743,-3.31637343,42.24067501,36.27770615,-3.31637343,42.24273194,36.92466041,-3.92721191,42.24507560
36116,36.32829856,-3.31637343,42.24067501,36.28005309,-3.31637343,42.24273194,36.92552079,-3.92721191,42.24507560
36117,36.39515028,-3.31637343,42.24452835,36.28060036,-3.31637343,42.24452835,36.92555905,-3.92721191,42.24507560
36118,36.47335353,-3.31637343,42.24452835,36.29573849,-3.31637343,42.24452835,36.93026004,-3.92721191,42.24507560
36119,36.39745161,-3.31637343,42.24452835,36.28005935,-3.31637343,42.24452835,36.92601017,-3.92721191,42.24507560
36120,36.39749206,-3.31637343,42.24452835,36.27956161,-3.31637343,42.24452835,36.92651424,-3.92721191,42.24507560
36121,36.39836335,-3.31637343,42.24452835,36.26401751,-3.31637343,42.24452835,36.96693494,-3.92721191,42.24507560
36122,36.39500493,-3.31637343,42.24452835,36.26387104,-3.31637343,42.24452835,36.96303829,-3.92721191,42.24507560
36123,37.06763146,-3.31637343,42.24452835,36.26437965,-3.31637343,42.24452835,36.96268292,-3.92721191,42.24507560
36124,36.99822742,-3.31637343,42.24452835,36.26567660,-3.31637343,42.24452835,36.96323071,-3.92721191,42.24507560
36125,36.99496946,-3.31637343,42.24452835,36.26787718,-3.31637343,42.24452835,36.96308136,-3.92721191,42.24507560
36126,37.06751238,-3.31637343,42.24452835,36.28355497,-3.31637343,42.24452835,36.96778286,-3.92721191,42.24507560
36127,36.99247270,-3.31637343,42.24452835,36.28420025,-3.31637343,42.24452835,36.96342435,-3.92721191,42.24507560
36128,37.32321078,-3.31637343,42.24452835,36.26967891,-3.31637343,42.24452835,36.96276893,-3.92721191,42.24507560
36129,37.30641757,-3.31637343,42.24452835,36.25396959,-3.31637343,42.24452835,36.96225955,-3.92721191,42.24507560
36130,37.30891791,-3.31637343,42.24452835,36.25614145,-3.31637343,42.24452835,36.95790778,-3.92721191,42.24507560
36131,37.31400456,-3.31637343,42.24452835,36.24215501,-3.31637343,42.24452835,36.95370487,-3.92721191,42.24507560
36132,37.38073708,-3.31637343,42.24452835,36.25734509,-3.31637343,42.24452835,36.95401615,-3.92721191,42.24507560
36133,37.04367751,-3.31637343,42.24452835,36.19109823,-3.31637343,42.24452835,36.92978543,-3.92721191,42.24507560
