sample,timestamp,index,name,memory_used_mib,utilization_gpu_pct,power_draw_w
114,2026/07/13 22:18:49.254, 0, NVIDIA GeForce RTX 5090, 3245, 38, 246.26
114,2026/07/13 22:18:49.260, 1, NVIDIA GeForce RTX 5090, 3065, 35, 235.86
114,2026/07/13 22:18:49.265, 2, NVIDIA GeForce RTX 5090, 3065, 36, 225.81
114,2026/07/13 22:18:49.273, 3, NVIDIA GeForce RTX 5090, 3065, 34, 239.37
114,2026/07/13 22:18:49.276, 4, NVIDIA GeForce RTX 5090, 3065, 0, 237.83
115,2026/07/13 22:18:50.406, 0, NVIDIA GeForce RTX 5090, 3245, 41, 215.18
115,2026/07/13 22:18:50.412, 1, NVIDIA GeForce RTX 5090, 3065, 40, 213.66
115,2026/07/13 22:18:50.419, 2, NVIDIA GeForce RTX 5090, 3065, 33, 224.45
115,2026/07/13 22:18:50.424, 3, NVIDIA GeForce RTX 5090, 3065, 36, 216.80
115,2026/07/13 22:18:50.427, 4, NVIDIA GeForce RTX 5090, 3065, 34, 234.04
116,2026/07/13 22:18:51.542, 0, NVIDIA GeForce RTX 5090, 3245, 40, 217.65
116,2026/07/13 22:18:51.549, 1, NVIDIA GeForce RTX 5090, 3065, 40, 202.53
116,2026/07/13 22:18:51.556, 2, NVIDIA GeForce RTX 5090, 3065, 24, 209.41
116,2026/07/13 22:18:51.561, 3, NVIDIA GeForce RTX 5090, 3065, 36, 208.15
116,2026/07/13 22:18:51.568, 4, NVIDIA GeForce RTX 5090, 3065, 40, 217.06
117,2026/07/13 22:18:52.680, 0, NVIDIA GeForce RTX 5090, 3245, 46, 221.85
117,2026/07/13 22:18:52.685, 1, NVIDIA GeForce RTX 5090, 3065, 34, 207.46
117,2026/07/13 22:18:52.689, 2, NVIDIA GeForce RTX 5090, 3065, 36, 241.47
117,2026/07/13 22:18:52.694, 3, NVIDIA GeForce RTX 5090, 3065, 39, 215.15
117,2026/07/13 22:18:52.697, 4, NVIDIA GeForce RTX 5090, 3065, 51, 226.80
118,2026/07/13 22:18:53.789, 0, NVIDIA GeForce RTX 5090, 3245, 37, 256.55
118,2026/07/13 22:18:53.794, 1, NVIDIA GeForce RTX 5090, 3065, 34, 233.00
118,2026/07/13 22:18:53.797, 2, NVIDIA GeForce RTX 5090, 3065, 45, 240.77
118,2026/07/13 22:18:53.800, 3, NVIDIA GeForce RTX 5090, 3065, 37, 235.82
118,2026/07/13 22:18:53.802, 4, NVIDIA GeForce RTX 5090, 3065, 37, 250.52
119,2026/07/13 22:18:54.930, 0, NVIDIA GeForce RTX 5090, 3245, 41, 207.21
119,2026/07/13 22:18:54.935, 1, NVIDIA GeForce RTX 5090, 3065, 39, 213.83
119,2026/07/13 22:18:54.939, 2, NVIDIA GeForce RTX 5090, 3065, 40, 239.99
119,2026/07/13 22:18:54.943, 3, NVIDIA GeForce RTX 5090, 3065, 34, 211.30
119,2026/07/13 22:18:54.947, 4, NVIDIA GeForce RTX 5090, 3065, 36, 222.00
120,2026/07/13 22:18:56.046, 0, NVIDIA GeForce RTX 5090, 3245, 23, 223.53
120,2026/07/13 22:18:56.051, 1, NVIDIA GeForce RTX 5090, 3065, 43, 215.85
120,2026/07/13 22:18:56.056, 2, NVIDIA GeForce RTX 5090, 3065, 37, 197.16
120,2026/07/13 22:18:56.063, 3, NVIDIA GeForce RTX 5090, 3065, 52, 249.13
120,2026/07/13 22:18:56.071, 4, NVIDIA GeForce RTX 5090, 3065, 47, 239.28
